,xyd,xydiff,xyoff,confile,beam,gfile,dfile,xyref
0,229.02542,0.0,0.0,/Users/kbhirombhakdi/_work/_calib_files/WFC3.IR.G102.cal.V4.32/G102.F105W.V4.32.conf,A,../20200824/drzblot_X01_202001_G102/idwbk5lvq_flt.fits,/Users/kbhirombhakdi/_work/_data/15510/mastDownload/HST/idwbk5luq/idwbk5luq_flt.fits,229.02542
1,143.12601,0.0,0.0,,,1.0,1.0,143.12601
