,xyd,xydiff,xyoff,confile,beam,gfile,dfile,xyref
0,351.51599,-9.356732734738188,0.0,/Users/kbhirombhakdi/_work/_calib_files/WFC3.IR.G141.cal.V4.32/G141.F140W.V4.32.conf,A,./iab904mmq_GD153/iab904mmq_crclean.fits,/Users/kbhirombhakdi/_work/_data/11552/G141_set/mastDownload/HST/iab904meq/iab904meq_flt.fits,342.1592572652618
1,545.3308,9.356724937467414,0.0,,,1.0,1.0,554.6875249374674
