,xg,yg,halfdyup,halfdylow
0,638.4180732322682,553.4618983062895,20,20
1,639.4180732322682,553.4714200151698,20,20
2,640.4180732322682,553.48094172405,20,20
3,641.4180732322682,553.4904634329304,20,20
4,642.4180732322682,553.4999851418106,20,20
5,643.4180732322682,553.5095068506909,20,20
6,644.4180732322682,553.5190285595711,20,20
7,645.4180732322682,553.5285502684513,20,20
8,646.4180732322682,553.5380719773317,20,20
9,647.4180732322682,553.5475936862119,20,20
10,648.4180732322682,553.5571153950922,20,20
11,649.4180732322682,553.5666371039724,20,20
12,650.4180732322682,553.5761588128527,20,20
13,651.4180732322682,553.5856805217329,20,20
14,652.4180732322682,553.5952022306133,20,20
15,653.4180732322682,553.6047239394935,20,20
16,654.4180732322682,553.6142456483738,20,20
17,655.4180732322682,553.623767357254,20,20
18,656.4180732322682,553.6332890661342,20,20
19,657.4180732322682,553.6428107750145,20,20
20,658.4180732322682,553.6523324838948,20,20
21,659.4180732322682,553.6618541927751,20,20
22,660.4180732322682,553.6713759016553,20,20
23,661.4180732322682,553.6808976105356,20,20
24,662.4180732322682,553.6904193194158,20,20
25,663.4180732322682,553.6999410282962,20,20
26,664.4180732322682,553.7094627371764,20,20
27,665.4180732322682,553.7189844460567,20,20
28,666.4180732322682,553.7285061549369,20,20
29,667.4180732322682,553.7380278638171,20,20
30,668.4180732322682,553.7475495726974,20,20
31,669.4180732322682,553.7570712815777,20,20
32,670.4180732322682,553.766592990458,20,20
33,671.4180732322682,553.7761146993382,20,20
34,672.4180732322682,553.7856364082185,20,20
35,673.4180732322682,553.7951581170987,20,20
36,674.4180732322682,553.804679825979,20,20
37,675.4180732322682,553.8142015348593,20,20
38,676.4180732322682,553.8237232437396,20,20
39,677.4180732322682,553.8332449526198,20,20
40,678.4180732322682,553.8427666615,20,20
41,679.4180732322682,553.8522883703803,20,20
42,680.4180732322682,553.8618100792606,20,20
43,681.4180732322682,553.8713317881409,20,20
44,682.4180732322682,553.8808534970211,20,20
45,683.4180732322682,553.8903752059014,20,20
46,684.4180732322682,553.8998969147816,20,20
47,685.4180732322682,553.9094186236618,20,20
48,686.4180732322682,553.9189403325422,20,20
49,687.4180732322682,553.9284620414224,20,20
50,688.4180732322682,553.9379837503027,20,20
51,689.4180732322682,553.9475054591829,20,20
52,690.4180732322682,553.9570271680632,20,20
53,691.4180732322682,553.9665488769434,20,20
54,692.4180732322682,553.9760705858238,20,20
55,693.4180732322682,553.985592294704,20,20
56,694.4180732322682,553.9951140035843,20,20
57,695.4180732322682,554.0046357124645,20,20
58,696.4180732322682,554.0141574213447,20,20
59,697.4180732322682,554.0236791302251,20,20
60,698.4180732322682,554.0332008391053,20,20
61,699.4180732322682,554.0427225479856,20,20
62,700.4180732322682,554.0522442568658,20,20
63,701.4180732322682,554.0617659657461,20,20
64,702.4180732322682,554.0712876746263,20,20
65,703.4180732322682,554.0808093835067,20,20
66,704.4180732322682,554.0903310923869,20,20
67,705.4180732322682,554.0998528012672,20,20
68,706.4180732322682,554.1093745101474,20,20
69,707.4180732322682,554.1188962190276,20,20
70,708.4180732322682,554.1284179279079,20,20
71,709.4180732322682,554.1379396367882,20,20
72,710.4180732322682,554.1474613456685,20,20
73,711.4180732322682,554.1569830545487,20,20
74,712.4180732322682,554.166504763429,20,20
75,713.4180732322682,554.1760264723092,20,20
76,714.4180732322682,554.1855481811896,20,20
77,715.4180732322682,554.1950698900698,20,20
78,716.4180732322682,554.2045915989501,20,20
79,717.4180732322682,554.2141133078303,20,20
80,718.4180732322682,554.2236350167105,20,20
81,719.4180732322682,554.2331567255908,20,20
82,720.4180732322682,554.2426784344711,20,20
83,721.4180732322682,554.2522001433514,20,20
84,722.4180732322682,554.2617218522316,20,20
85,723.4180732322682,554.2712435611119,20,20
86,724.4180732322682,554.2807652699921,20,20
87,725.4180732322682,554.2902869788724,20,20
88,726.4180732322682,554.2998086877527,20,20
89,727.4180732322682,554.309330396633,20,20
90,728.4180732322682,554.3188521055132,20,20
91,729.4180732322682,554.3283738143934,20,20
92,730.4180732322682,554.3378955232737,20,20
93,731.4180732322682,554.347417232154,20,20
94,732.4180732322682,554.3569389410343,20,20
95,733.4180732322682,554.3664606499145,20,20
96,734.4180732322682,554.3759823587948,20,20
97,735.4180732322682,554.385504067675,20,20
98,736.4180732322682,554.3950257765553,20,20
99,737.4180732322682,554.4045474854356,20,20
100,738.4180732322682,554.4140691943159,20,20
101,739.4180732322682,554.4235909031961,20,20
102,740.4180732322682,554.4331126120763,20,20
103,741.4180732322682,554.4426343209566,20,20
104,742.4180732322682,554.4521560298368,20,20
105,743.4180732322682,554.4616777387172,20,20
106,744.4180732322682,554.4711994475974,20,20
107,745.4180732322682,554.4807211564777,20,20
108,746.4180732322682,554.4902428653579,20,20
109,747.4180732322682,554.4997645742382,20,20
110,748.4180732322682,554.5092862831185,20,20
111,749.4180732322682,554.5188079919988,20,20
112,750.4180732322682,554.528329700879,20,20
