,xg,yg,halfdyup,halfdylow
0,225.09684438450364,249.7589462555161,7,7
1,226.09684438450364,249.77193868355621,7,7
2,227.09684438450364,249.78493111159634,7,7
3,228.09684438450364,249.79792353963646,7,7
4,229.09684438450364,249.81091596767658,7,7
5,230.09684438450364,249.8239083957167,7,7
6,231.09684438450364,249.83690082375682,7,7
7,232.09684438450364,249.84989325179694,7,7
8,233.09684438450364,249.86288567983706,7,7
9,234.09684438450364,249.87587810787718,7,7
10,235.09684438450364,249.8888705359173,7,7
11,236.09684438450364,249.90186296395743,7,7
12,237.09684438450364,249.91485539199755,7,7
13,238.09684438450364,249.92784782003767,7,7
14,239.09684438450364,249.9408402480778,7,7
15,240.09684438450364,249.9538326761179,7,7
16,241.09684438450364,249.96682510415803,7,7
17,242.09684438450364,249.97981753219815,7,7
18,243.09684438450364,249.99280996023828,7,7
19,244.09684438450364,250.0058023882784,7,7
20,245.09684438450364,250.01879481631852,7,7
21,246.09684438450364,250.03178724435864,7,7
22,247.09684438450364,250.04477967239876,7,7
23,248.09684438450364,250.05777210043888,7,7
24,249.09684438450364,250.070764528479,7,7
25,250.09684438450364,250.08375695651912,7,7
26,251.09684438450364,250.09674938455925,7,7
27,252.09684438450364,250.10974181259937,7,7
28,253.09684438450364,250.1227342406395,7,7
29,254.09684438450364,250.1357266686796,7,7
30,255.09684438450364,250.14871909671973,7,7
31,256.09684438450364,250.16171152475985,7,7
32,257.09684438450364,250.17470395279997,7,7
33,258.09684438450364,250.1876963808401,7,7
34,259.09684438450364,250.20068880888022,7,7
35,260.09684438450364,250.21368123692034,7,7
36,261.09684438450364,250.22667366496046,7,7
37,262.09684438450364,250.23966609300058,7,7
38,263.09684438450364,250.2526585210407,7,7
39,264.09684438450364,250.26565094908082,7,7
40,265.09684438450364,250.27864337712094,7,7
41,266.09684438450364,250.29163580516106,7,7
42,267.09684438450364,250.30462823320119,7,7
43,268.09684438450364,250.3176206612413,7,7
44,269.09684438450364,250.33061308928143,7,7
45,270.09684438450364,250.34360551732155,7,7
46,271.09684438450364,250.35659794536167,7,7
47,272.09684438450364,250.3695903734018,7,7
48,273.09684438450364,250.3825828014419,7,7
49,274.09684438450364,250.39557522948203,7,7
50,275.09684438450364,250.40856765752216,7,7
51,276.09684438450364,250.42156008556228,7,7
52,277.09684438450364,250.4345525136024,7,7
53,278.09684438450364,250.44754494164252,7,7
54,279.09684438450364,250.46053736968264,7,7
55,280.09684438450364,250.47352979772276,7,7
56,281.09684438450364,250.48652222576288,7,7
57,282.09684438450364,250.499514653803,7,7
58,283.09684438450364,250.51250708184313,7,7
59,284.09684438450364,250.52549950988325,7,7
60,285.09684438450364,250.53849193792337,7,7
61,286.09684438450364,250.5514843659635,7,7
62,287.09684438450364,250.5644767940036,7,7
63,288.09684438450364,250.57746922204373,7,7
64,289.09684438450364,250.59046165008385,7,7
65,290.09684438450364,250.60345407812397,7,7
66,291.09684438450364,250.6164465061641,7,7
67,292.09684438450364,250.62943893420422,7,7
68,293.09684438450364,250.64243136224434,7,7
69,294.09684438450364,250.65542379028446,7,7
70,295.09684438450364,250.66841621832458,7,7
71,296.09684438450364,250.6814086463647,7,7
72,297.09684438450364,250.69440107440482,7,7
73,298.09684438450364,250.70739350244494,7,7
74,299.09684438450364,250.72038593048507,7,7
75,300.09684438450364,250.7333783585252,7,7
76,301.09684438450364,250.7463707865653,7,7
77,302.09684438450364,250.75936321460543,7,7
78,303.09684438450364,250.77235564264555,7,7
79,304.09684438450364,250.78534807068567,7,7
80,305.09684438450364,250.7983404987258,7,7
81,306.09684438450364,250.8113329267659,7,7
82,307.09684438450364,250.82432535480604,7,7
83,308.09684438450364,250.83731778284616,7,7
84,309.09684438450364,250.85031021088628,7,7
85,310.09684438450364,250.8633026389264,7,7
