,xg,yg,halfdyup,halfdylow
0,636.7319630404643,415.65967231961395,20,20
1,637.7319630404643,415.67212202661966,20,20
2,638.7319630404643,415.6845717336254,20,20
3,639.7319630404643,415.69702144063103,20,20
4,640.7319630404643,415.70947114763675,20,20
5,641.7319630404643,415.72192085464246,20,20
6,642.7319630404643,415.7343705616482,20,20
7,643.7319630404643,415.7468202686539,20,20
8,644.7319630404643,415.75926997565955,20,20
9,645.7319630404643,415.77171968266526,20,20
10,646.7319630404643,415.784169389671,20,20
11,647.7319630404643,415.7966190966767,20,20
12,648.7319630404643,415.8090688036824,20,20
13,649.7319630404643,415.8215185106881,20,20
14,650.7319630404643,415.8339682176938,20,20
15,651.7319630404643,415.8464179246995,20,20
16,652.7319630404643,415.8588676317052,20,20
17,653.7319630404643,415.8713173387109,20,20
18,654.7319630404643,415.88376704571664,20,20
19,655.7319630404643,415.8962167527223,20,20
20,656.7319630404643,415.908666459728,20,20
21,657.7319630404643,415.9211161667337,20,20
22,658.7319630404643,415.93356587373944,20,20
23,659.7319630404643,415.94601558074515,20,20
24,660.7319630404643,415.95846528775087,20,20
25,661.7319630404643,415.9709149947565,20,20
26,662.7319630404643,415.98336470176224,20,20
27,663.7319630404643,415.99581440876796,20,20
28,664.7319630404643,416.00826411577367,20,20
29,665.7319630404643,416.0207138227794,20,20
30,666.7319630404643,416.0331635297851,20,20
31,667.7319630404643,416.04561323679076,20,20
32,668.7319630404643,416.0580629437965,20,20
33,669.7319630404643,416.0705126508022,20,20
34,670.7319630404643,416.0829623578079,20,20
35,671.7319630404643,416.0954120648136,20,20
36,672.7319630404643,416.1078617718193,20,20
37,673.7319630404643,416.120311478825,20,20
38,674.7319630404643,416.1327611858307,20,20
39,675.7319630404643,416.1452108928364,20,20
40,676.7319630404643,416.15766059984213,20,20
41,677.7319630404643,416.17011030684785,20,20
42,678.7319630404643,416.1825600138535,20,20
43,679.7319630404643,416.1950097208592,20,20
44,680.7319630404643,416.20745942786493,20,20
45,681.7319630404643,416.21990913487065,20,20
46,682.7319630404643,416.23235884187636,20,20
47,683.7319630404643,416.244808548882,20,20
48,684.7319630404643,416.25725825588773,20,20
49,685.7319630404643,416.26970796289345,20,20
50,686.7319630404643,416.28215766989916,20,20
51,687.7319630404643,416.2946073769049,20,20
52,688.7319630404643,416.3070570839106,20,20
53,689.7319630404643,416.31950679091625,20,20
54,690.7319630404643,416.33195649792196,20,20
55,691.7319630404643,416.3444062049277,20,20
56,692.7319630404643,416.3568559119334,20,20
57,693.7319630404643,416.3693056189391,20,20
58,694.7319630404643,416.38175532594477,20,20
59,695.7319630404643,416.3942050329505,20,20
60,696.7319630404643,416.4066547399562,20,20
61,697.7319630404643,416.4191044469619,20,20
62,698.7319630404643,416.4315541539676,20,20
63,699.7319630404643,416.44400386097334,20,20
64,700.7319630404643,416.456453567979,20,20
65,701.7319630404643,416.4689032749847,20,20
66,702.7319630404643,416.4813529819904,20,20
67,703.7319630404643,416.49380268899614,20,20
68,704.7319630404643,416.50625239600186,20,20
69,705.7319630404643,416.5187021030075,20,20
70,706.7319630404643,416.5311518100132,20,20
71,707.7319630404643,416.54360151701894,20,20
72,708.7319630404643,416.55605122402466,20,20
73,709.7319630404643,416.56850093103037,20,20
74,710.7319630404643,416.5809506380361,20,20
75,711.7319630404643,416.59340034504174,20,20
76,712.7319630404643,416.60585005204746,20,20
77,713.7319630404643,416.6182997590532,20,20
78,714.7319630404643,416.6307494660589,20,20
79,715.7319630404643,416.6431991730646,20,20
80,716.7319630404643,416.65564888007026,20,20
81,717.7319630404643,416.668098587076,20,20
82,718.7319630404643,416.6805482940817,20,20
83,719.7319630404643,416.6929980010874,20,20
84,720.7319630404643,416.7054477080931,20,20
85,721.7319630404643,416.71789741509883,20,20
86,722.7319630404643,416.7303471221045,20,20
87,723.7319630404643,416.7427968291102,20,20
88,724.7319630404643,416.7552465361159,20,20
89,725.7319630404643,416.76769624312163,20,20
90,726.7319630404643,416.78014595012735,20,20
91,727.7319630404643,416.792595657133,20,20
92,728.7319630404643,416.8050453641387,20,20
93,729.7319630404643,416.81749507114444,20,20
94,730.7319630404643,416.82994477815015,20,20
95,731.7319630404643,416.84239448515586,20,20
96,732.7319630404643,416.8548441921616,20,20
97,733.7319630404643,416.86729389916724,20,20
98,734.7319630404643,416.87974360617295,20,20
99,735.7319630404643,416.89219331317867,20,20
100,736.7319630404643,416.9046430201844,20,20
101,737.7319630404643,416.9170927271901,20,20
102,738.7319630404643,416.92954243419575,20,20
103,739.7319630404643,416.94199214120147,20,20
104,740.7319630404643,416.9544418482072,20,20
105,741.7319630404643,416.9668915552129,20,20
106,742.7319630404643,416.9793412622186,20,20
107,743.7319630404643,416.9917909692243,20,20
108,744.7319630404643,417.00424067623,20,20
109,745.7319630404643,417.0166903832357,20,20
110,746.7319630404643,417.0291400902414,20,20
111,747.7319630404643,417.0415897972471,20,20
112,748.7319630404643,417.05403950425284,20,20
113,749.7319630404643,417.0664892112585,20,20
114,750.7319630404643,417.0789389182642,20,20
115,751.7319630404643,417.09138862526993,20,20
116,752.7319630404643,417.10383833227564,20,20
117,753.7319630404643,417.11628803928136,20,20
118,754.7319630404643,417.1287377462871,20,20
119,755.7319630404643,417.14118745329273,20,20
120,756.7319630404643,417.15363716029844,20,20
121,757.7319630404643,417.16608686730416,20,20
122,758.7319630404643,417.1785365743099,20,20
123,759.7319630404643,417.1909862813156,20,20
124,760.7319630404643,417.20343598832125,20,20
125,761.7319630404643,417.21588569532696,20,20
