,xyd,xydiff,xyoff,confile,beam,gfile,dfile,xyref
0,118.38697,7.9298243845036325,0.0,/Users/kbhirombhakdi/_work/_calib_files/WFC3.IR.G102.cal.V4.32/G102.F105W.V4.32.conf,A,./idwbk5m1q_S02/idwbk5m1q_crclean.fits,/Users/kbhirombhakdi/_work/_data/15510/mastDownload/HST/idwbk5luq/idwbk5luq_flt.fits,126.31679438450364
1,208.38373,2.830432685396289,0.0,,,1.0,1.0,211.2141626853963
