,xg,yg,halfdyup,halfdylow
0,644.2257898081963,542.5385269948179,20,20
1,645.2257898081963,542.5479882212483,20,20
2,646.2257898081963,542.5574494476786,20,20
3,647.2257898081963,542.5669106741088,20,20
4,648.2257898081963,542.5763719005392,20,20
5,649.2257898081963,542.5858331269695,20,20
6,650.2257898081963,542.5952943533998,20,20
7,651.2257898081963,542.6047555798302,20,20
8,652.2257898081963,542.6142168062605,20,20
9,653.2257898081963,542.6236780326908,20,20
10,654.2257898081963,542.6331392591212,20,20
11,655.2257898081963,542.6426004855515,20,20
12,656.2257898081963,542.6520617119818,20,20
13,657.2257898081963,542.6615229384122,20,20
14,658.2257898081963,542.6709841648425,20,20
15,659.2257898081963,542.6804453912728,20,20
16,660.2257898081963,542.6899066177032,20,20
17,661.2257898081963,542.6993678441335,20,20
18,662.2257898081963,542.7088290705638,20,20
19,663.2257898081963,542.7182902969942,20,20
20,664.2257898081963,542.7277515234244,20,20
21,665.2257898081963,542.7372127498548,20,20
22,666.2257898081963,542.7466739762851,20,20
23,667.2257898081963,542.7561352027154,20,20
24,668.2257898081963,542.7655964291458,20,20
25,669.2257898081963,542.7750576555761,20,20
26,670.2257898081963,542.7845188820064,20,20
27,671.2257898081963,542.7939801084368,20,20
28,672.2257898081963,542.8034413348671,20,20
29,673.2257898081963,542.8129025612974,20,20
30,674.2257898081963,542.8223637877278,20,20
31,675.2257898081963,542.8318250141581,20,20
32,676.2257898081963,542.8412862405884,20,20
33,677.2257898081963,542.8507474670188,20,20
34,678.2257898081963,542.8602086934491,20,20
35,679.2257898081963,542.8696699198794,20,20
36,680.2257898081963,542.8791311463098,20,20
37,681.2257898081963,542.88859237274,20,20
38,682.2257898081963,542.8980535991705,20,20
39,683.2257898081963,542.9075148256007,20,20
40,684.2257898081963,542.916976052031,20,20
41,685.2257898081963,542.9264372784614,20,20
42,686.2257898081963,542.9358985048917,20,20
43,687.2257898081963,542.945359731322,20,20
44,688.2257898081963,542.9548209577524,20,20
45,689.2257898081963,542.9642821841827,20,20
46,690.2257898081963,542.973743410613,20,20
47,691.2257898081963,542.9832046370434,20,20
48,692.2257898081963,542.9926658634737,20,20
49,693.2257898081963,543.002127089904,20,20
50,694.2257898081963,543.0115883163344,20,20
51,695.2257898081963,543.0210495427647,20,20
52,696.2257898081963,543.030510769195,20,20
53,697.2257898081963,543.0399719956254,20,20
54,698.2257898081963,543.0494332220557,20,20
55,699.2257898081963,543.058894448486,20,20
56,700.2257898081963,543.0683556749163,20,20
57,701.2257898081963,543.0778169013466,20,20
58,702.2257898081963,543.087278127777,20,20
59,703.2257898081963,543.0967393542073,20,20
60,704.2257898081963,543.1062005806376,20,20
61,705.2257898081963,543.115661807068,20,20
62,706.2257898081963,543.1251230334983,20,20
63,707.2257898081963,543.1345842599286,20,20
