,xyd,xydiff,xyoff,confile,beam,gfile,dfile,xyref
0,619.99694,4.22884980819621,0.0,/Users/kbhirombhakdi/_work/_calib_files/WFC3.IR.G141.cal.V4.32/G141.F160W.V4.32.conf,A,/Users/kbhirombhakdi/_work/_data/15089/mastDownload/HST/idlk04beq/idlk04beq_flt.fits,/Users/kbhirombhakdi/_work/_data/15089/mastDownload/HST/idlk04b9q/idlk04b9q_flt.fits,624.2257898081962
1,540.00287,1.4172319371950641,0.0,,,1.0,1.0,541.4201019371951
