,ww,cps
0,7023.294793120497,1.4847359831901343
1,7047.784317511993,0.42747916537244635
2,7072.273841903489,0.6559619482131751
3,7096.763366294986,0.5308827336402686
4,7121.252890686481,-1.4496260706810205
5,7145.742415077977,-0.724986297312185
6,7170.231939469471,-1.8424385015396325
7,7194.721463860969,-1.5506104056266992
8,7219.210988252465,-0.7133440796760766
9,7243.70051264396,-0.713749450865194
10,7268.190037035457,0.7633643324943336
11,7292.679561426952,-1.3088614766029565
12,7317.169085818446,-0.773082536878988
13,7341.658610209944,-2.457782370272085
14,7366.148134601439,-0.6547668997673242
15,7390.637658992934,1.4412693555923255
16,7415.127183384431,-0.2614596907524316
17,7439.616707775926,-0.42759744566957636
18,7464.1062321674235,1.0325160201164039
19,7488.595756558919,-0.7936578218368737
20,7513.085280950414,1.3371223385902198
21,7537.574805341909,-0.19430730980913324
22,7562.064329733405,0.4076554949851783
23,7586.5538541249025,0.6599800165267737
24,7611.043378516398,2.3202526147933753
25,7635.532902907893,2.907397049245432
26,7660.022427299388,7.610148804959849
27,7684.511951690885,9.031786340055064
28,7709.0014760823815,14.324298399266794
29,7733.491000473877,19.794622975167826
30,7757.980524865374,30.176230626878336
31,7782.470049256867,38.87913961964567
32,7806.959573648364,43.57268311339338
33,7831.449098039859,49.35003830748518
34,7855.9386224313575,59.14587475615461
35,7880.428146822852,75.24766351538618
36,7904.917671214348,95.99482228117903
37,7929.407195605843,106.14040746050794
38,7953.896719997339,118.43745889025648
39,7978.386244388836,129.06977786379775
40,8002.875768780331,138.92797722178426
41,8027.365293171827,152.61569567280736
42,8051.854817563323,160.9418746407601
43,8076.344341954818,169.36162938433614
44,8100.833866346315,172.61871399241414
45,8125.323390737812,177.89238776522603
46,8149.812915129305,181.65450002509084
47,8174.302439520802,187.5759704287621
48,8198.791963912297,191.00468303519216
49,8223.281488303794,189.35325815039602
50,8247.77101269529,197.8963205988976
51,8272.260537086786,206.34587611514058
52,8296.75006147828,214.87827779608693
53,8321.239585869775,220.64966537314382
54,8345.729110261273,234.88412870722738
55,8370.218634652769,239.0338847811791
56,8394.708159044265,243.971279757795
57,8419.197683435761,244.95243038493123
58,8443.687207827255,249.81095196562734
59,8468.176732218752,256.7249347146127
60,8492.666256610248,259.4676238473031
61,8517.155781001744,272.68061770754787
62,8541.645305393242,268.0236826117608
63,8566.134829784736,271.0055582697961
64,8590.624354176229,271.0852368052575
65,8615.113878567727,274.13058270770046
66,8639.603402959223,271.141892450628
67,8664.092927350719,269.2179949458215
68,8688.582451742215,269.948519485769
69,8713.07197613371,275.30350400763484
70,8737.561500525208,280.17397357779475
71,8762.051024916702,292.6271993096444
72,8786.540549308198,301.4581982071969
73,8811.030073699694,296.5778970892999
74,8835.51959809119,303.1961100276086
75,8860.009122482687,301.7689858849618
76,8884.498646874179,307.264299529371
77,8908.988171265677,308.9571912463281
78,8933.477695657173,312.389743345556
79,8957.967220048671,315.1161068852517
80,8982.456744440165,314.8538624222848
81,9006.94626883166,320.056065696058
82,9031.435793223156,324.55673016863796
83,9055.925317614652,327.2550321992013
84,9080.414842006148,320.66358496504756
85,9104.904366397644,322.225991266546
86,9129.39389078914,320.9197589333627
87,9153.883415180637,326.0733119423959
88,9178.372939572133,332.14296438055965
89,9202.862463963627,333.8095648463342
90,9227.351988355125,336.45007612067195
91,9251.84151274662,334.872959392843
92,9276.331037138116,335.88716186839076
93,9300.82056152961,340.5796915467355
94,9325.310085921106,339.9111420090768
95,9349.799610312602,342.8070161517236
96,9374.2891347041,341.1037664588067
97,9398.778659095597,342.13886870699855
98,9423.268183487091,344.7655726845834
99,9447.757707878583,341.13029648619624
100,9472.247232270081,342.7616526063058
101,9496.736756661578,343.1701058323953
102,9521.226281053074,350.2777065213296
103,9545.71580544457,338.96989144640895
104,9570.205329836066,341.9372970040414
105,9594.69485422756,338.1686564858529
106,9619.184378619057,341.25765790301296
107,9643.673903010551,345.787718909559
108,9668.163427402049,344.9700416501138
109,9692.652951793543,348.0958285506341
110,9717.14247618504,346.2033440049264
111,9741.632000576536,342.0330660517785
112,9766.121524968032,340.9847285922143
113,9790.611049359528,344.63816274958583
114,9815.100573751024,343.6069972689721
115,9839.590098142518,343.81655062991115
116,9864.079622534016,341.98851789790126
117,9888.569146925509,336.3501465495202
118,9913.058671317009,340.04242421942683
119,9937.548195708503,337.0786875660989
120,9962.037720100001,335.69553436594936
121,9986.527244491497,332.82811750727626
122,10011.016768882992,330.55977978068324
123,10035.506293274486,328.4318037207696
124,10059.995817665982,325.19056059676143
125,10084.485342057478,326.0156887944314
126,10108.974866448974,321.7470077450845
127,10133.464390840467,323.34811963397
128,10157.953915231965,321.675671952543
129,10182.44343962346,328.26752986269923
130,10206.932964014955,324.304694312391
131,10231.422488406452,331.80807389574977
132,10255.912012797948,324.98894836264583
133,10280.401537189446,321.8384349520776
134,10304.891061580942,322.8248611863229
135,10329.380585972436,332.7789503510568
136,10353.870110363932,323.4078802044961
137,10378.359634755428,328.7604466851327
138,10402.849159146925,324.2097764189813
139,10427.33868353842,325.49243094283077
140,10451.828207929915,324.05303146201106
141,10476.317732321413,322.41222156840297
142,10500.807256712907,319.982743638334
143,10525.296781104404,317.077692526159
144,10549.786305495898,315.561711805639
145,10574.275829887396,312.1823138173196
146,10598.76535427889,307.9933772261712
147,10623.254878670386,303.5585277255151
148,10647.744403061884,303.17669202643367
149,10672.233927453377,302.7116711314294
150,10696.723451844875,306.8030802186105
151,10721.212976236371,303.79840888339015
152,10745.702500627864,306.3276404316995
153,10770.192025019362,298.04360367613765
154,10794.681549410858,300.4557010109994
155,10819.171073802354,291.32145287352535
156,10843.660598193848,296.44624974089595
157,10868.150122585344,288.70431305724117
158,10892.63964697684,279.11630167323085
159,10917.129171368337,280.7554119999978
160,10941.618695759831,278.83189954119655
161,10966.108220151327,269.2755482371423
162,10990.597744542823,269.30351867037746
163,11015.087268934321,269.44799746829005
164,11039.576793325816,271.4689804490182
165,11064.066317717312,275.0366565163705
166,11088.555842108806,276.03686346369716
167,11113.045366500306,276.663439410505
168,11137.534890891799,276.5143805916879
169,11162.024415283297,271.31081690150233
170,11186.51393967479,270.12709273653957
171,11211.003464066289,270.8055513079736
