,xyd,xydiff,xyoff,confile,beam,gfile,dfile,xyref
0,229.30372,18.47953954876894,0.0,/Users/kbhirombhakdi/_work/_calib_files/WFC3.IR.G102.cal.V4.32/G102.F105W.V4.32.conf,A,/Users/kbhirombhakdi/_work/_data/15510/mastDownload/HST/idwbk3z9q/idwbk3z9q_flt.fits,/Users/kbhirombhakdi/_work/_data/15510/mastDownload/HST/idwbk3z0q/idwbk3z0q_flt.fits,247.78325954876894
1,141.56722,12.257309668082343,0.0,,,1.0,1.0,153.82452966808233
