,xyd,xydiff,xyoff,confile,beam,gfile,dfile,xyref
0,229.30614,18.47953954876894,0.0,/Users/kbhirombhakdi/_work/_calib_files/WFC3.IR.G141.cal.V4.32/G141.F140W.V4.32.conf,A,/Users/kbhirombhakdi/_work/_data/15510/mastDownload/HST/idwbk4d8q/idwbk4d8q_flt.fits,/Users/kbhirombhakdi/_work/_data/15510/mastDownload/HST/idwbk4czq/idwbk4czq_flt.fits,247.78567954876894
1,142.09023,12.257309668082343,0.0,,,1.0,1.0,154.34753966808233
