,xyd,xydiff,xyoff,confile,beam,gfile,dfile,xyref
0,343.35072,0.0,0.0,/Users/kbhirombhakdi/_work/_calib_files/WFC3.IR.G102.cal.V4.32/G102.F098M.V4.32.conf,A,/Users/kbhirombhakdi/_work/_data/13580/mastDownload/HST/ich501b9q/ich501b9q_flt.fits,/Users/kbhirombhakdi/_work/_data/13580/mastDownload/HST/ich501b7q/ich501b7q_flt.fits,343.35072
1,919.0609,0.0,0.0,,,1.0,1.0,919.0609
