,xyd,xydiff,xyoff,confile,beam,gfile,dfile,xyref
0,172.30951,0.0,0.0,/Users/kbhirombhakdi/_work/_calib_files/WFC3.IR.G141.cal.V4.32/G141.F140W.V4.32.conf,A,./drzblot_X01_202002_G141/ie8a02xgq_drzblot.fits,/Users/kbhirombhakdi/_work/_data/16042/HST/ie8a02xfq/ie8a02xfq_flt.fits,172.30951
1,190.43981,0.0,0.0,,,1.0,1.0,190.43981
