,xg,yg,halfdyup,halfdylow
0,634.0893900000001,411.8844118751619,20,20
1,635.0893900000001,411.8968441834278,20,20
2,636.0893900000001,411.90927649169373,20,20
3,637.0893900000001,411.9217087999597,20,20
4,638.0893900000001,411.9341411082256,20,20
5,639.0893900000001,411.9465734164915,20,20
6,640.0893900000001,411.95900572475745,20,20
7,641.0893900000001,411.9714380330234,20,20
8,642.0893900000001,411.98387034128933,20,20
9,643.0893900000001,411.9963026495552,20,20
10,644.0893900000001,412.00873495782116,20,20
11,645.0893900000001,412.0211672660871,20,20
12,646.0893900000001,412.033599574353,20,20
13,647.0893900000001,412.04603188261893,20,20
14,648.0893900000001,412.0584641908849,20,20
15,649.0893900000001,412.0708964991508,20,20
16,650.0893900000001,412.0833288074167,20,20
17,651.0893900000001,412.09576111568265,20,20
18,652.0893900000001,412.1081934239486,20,20
19,653.0893900000001,412.12062573221453,20,20
20,654.0893900000001,412.1330580404804,20,20
21,655.0893900000001,412.14549034874636,20,20
22,656.0893900000001,412.1579226570123,20,20
23,657.0893900000001,412.17035496527825,20,20
24,658.0893900000001,412.18278727354414,20,20
25,659.0893900000001,412.1952195818101,20,20
26,660.0893900000001,412.207651890076,20,20
27,661.0893900000001,412.2200841983419,20,20
28,662.0893900000001,412.23251650660785,20,20
29,663.0893900000001,412.2449488148738,20,20
30,664.0893900000001,412.25738112313974,20,20
31,665.0893900000001,412.2698134314056,20,20
32,666.0893900000001,412.28224573967157,20,20
33,667.0893900000001,412.2946780479375,20,20
34,668.0893900000001,412.30711035620345,20,20
35,669.0893900000001,412.31954266446934,20,20
36,670.0893900000001,412.3319749727353,20,20
37,671.0893900000001,412.3444072810012,20,20
38,672.0893900000001,412.3568395892671,20,20
39,673.0893900000001,412.36927189753305,20,20
40,674.0893900000001,412.381704205799,20,20
41,675.0893900000001,412.39413651406494,20,20
42,676.0893900000001,412.4065688223308,20,20
43,677.0893900000001,412.41900113059677,20,20
44,678.0893900000001,412.4314334388627,20,20
45,679.0893900000001,412.44386574712865,20,20
46,680.0893900000001,412.45629805539454,20,20
47,681.0893900000001,412.4687303636605,20,20
48,682.0893900000001,412.4811626719264,20,20
49,683.0893900000001,412.49359498019237,20,20
50,684.0893900000001,412.50602728845826,20,20
51,685.0893900000001,412.5184595967242,20,20
52,686.0893900000001,412.53089190499014,20,20
53,687.0893900000001,412.543324213256,20,20
54,688.0893900000001,412.55575652152197,20,20
55,689.0893900000001,412.5681888297879,20,20
56,690.0893900000001,412.58062113805386,20,20
57,691.0893900000001,412.59305344631974,20,20
58,692.0893900000001,412.6054857545857,20,20
59,693.0893900000001,412.61791806285163,20,20
60,694.0893900000001,412.6303503711176,20,20
61,695.0893900000001,412.64278267938346,20,20
62,696.0893900000001,412.6552149876494,20,20
63,697.0893900000001,412.66764729591534,20,20
64,698.0893900000001,412.6800796041813,20,20
65,699.0893900000001,412.6925119124472,20,20
66,700.0893900000001,412.7049442207131,20,20
