,xg,yg,halfdyup,halfdylow
0,642.6469230404642,554.8772800785364,20,20
1,643.6469230404642,554.8868159214192,20,20
2,644.6469230404642,554.8963517643019,20,20
3,645.6469230404642,554.9058876071848,20,20
4,646.6469230404642,554.9154234500676,20,20
5,647.6469230404642,554.9249592929503,20,20
6,648.6469230404642,554.9344951358332,20,20
7,649.6469230404642,554.944030978716,20,20
8,650.6469230404642,554.9535668215988,20,20
9,651.6469230404642,554.9631026644815,20,20
10,652.6469230404642,554.9726385073644,20,20
11,653.6469230404642,554.9821743502472,20,20
12,654.6469230404642,554.99171019313,20,20
13,655.6469230404642,555.0012460360128,20,20
14,656.6469230404642,555.0107818788956,20,20
15,657.6469230404642,555.0203177217784,20,20
16,658.6469230404642,555.0298535646612,20,20
17,659.6469230404642,555.039389407544,20,20
18,660.6469230404642,555.0489252504268,20,20
19,661.6469230404642,555.0584610933096,20,20
20,662.6469230404642,555.0679969361925,20,20
21,663.6469230404642,555.0775327790752,20,20
22,664.6469230404642,555.087068621958,20,20
23,665.6469230404642,555.0966044648408,20,20
24,666.6469230404642,555.1061403077236,20,20
25,667.6469230404642,555.1156761506064,20,20
26,668.6469230404642,555.1252119934892,20,20
27,669.6469230404642,555.1347478363721,20,20
28,670.6469230404642,555.1442836792548,20,20
29,671.6469230404642,555.1538195221376,20,20
30,672.6469230404642,555.1633553650205,20,20
31,673.6469230404642,555.1728912079033,20,20
32,674.6469230404642,555.182427050786,20,20
33,675.6469230404642,555.1919628936688,20,20
34,676.6469230404642,555.2014987365517,20,20
35,677.6469230404642,555.2110345794345,20,20
36,678.6469230404642,555.2205704223172,20,20
37,679.6469230404642,555.2301062652001,20,20
38,680.6469230404642,555.2396421080829,20,20
39,681.6469230404642,555.2491779509656,20,20
40,682.6469230404642,555.2587137938484,20,20
41,683.6469230404642,555.2682496367313,20,20
42,684.6469230404642,555.2777854796141,20,20
43,685.6469230404642,555.2873213224968,20,20
44,686.6469230404642,555.2968571653797,20,20
45,687.6469230404642,555.3063930082625,20,20
46,688.6469230404642,555.3159288511453,20,20
47,689.6469230404642,555.325464694028,20,20
48,690.6469230404642,555.3350005369109,20,20
49,691.6469230404642,555.3445363797937,20,20
50,692.6469230404642,555.3540722226765,20,20
