,xyd,xydiff,xyoff,confile,beam,gfile,dfile,xyref
0,351.32706,-9.356732734738188,0.0,/Users/kbhirombhakdi/_work/_calib_files/WFC3.IR.G102.cal.V4.32/G102.F105W.V4.32.conf,A,../20200803/iab901enq_GD153/iab901enq_crclean.fits,/Users/kbhirombhakdi/_work/_data/11552/G102_set/mastDownload/HST/iab901ejq/iab901ejq_flt.fits,341.97032726526186
1,545.13459,9.356724937467414,0.0,,,1.0,1.0,554.4913149374675
