,xg,yg,halfdyup,halfdylow
0,709.5606343845036,269.4727046005575,7,7
1,710.5606343845036,269.48400402415774,7,7
2,711.5606343845036,269.49530344775803,7,7
3,712.5606343845036,269.50660287135827,7,7
4,713.5606343845036,269.51790229495856,7,7
5,714.5606343845036,269.5292017185588,7,7
6,715.5606343845036,269.5405011421591,7,7
7,716.5606343845036,269.5518005657593,7,7
8,717.5606343845036,269.5630999893596,7,7
9,718.5606343845036,269.57439941295985,7,7
10,719.5606343845036,269.58569883656014,7,7
11,720.5606343845036,269.59699826016043,7,7
12,721.5606343845036,269.60829768376067,7,7
13,722.5606343845036,269.61959710736096,7,7
14,723.5606343845036,269.6308965309612,7,7
15,724.5606343845036,269.6421959545615,7,7
16,725.5606343845036,269.6534953781617,7,7
17,726.5606343845036,269.664794801762,7,7
18,727.5606343845036,269.67609422536225,7,7
19,728.5606343845036,269.68739364896254,7,7
20,729.5606343845036,269.6986930725628,7,7
21,730.5606343845036,269.70999249616307,7,7
22,731.5606343845036,269.7212919197633,7,7
23,732.5606343845036,269.7325913433636,7,7
24,733.5606343845036,269.74389076696383,7,7
25,734.5606343845036,269.7551901905641,7,7
26,735.5606343845036,269.76648961416436,7,7
27,736.5606343845036,269.77778903776465,7,7
28,737.5606343845036,269.78908846136494,7,7
29,738.5606343845036,269.8003878849652,7,7
30,739.5606343845036,269.81168730856547,7,7
31,740.5606343845036,269.8229867321657,7,7
32,741.5606343845036,269.834286155766,7,7
33,742.5606343845036,269.84558557936623,7,7
34,743.5606343845036,269.8568850029665,7,7
35,744.5606343845036,269.86818442656676,7,7
36,745.5606343845036,269.87948385016705,7,7
37,746.5606343845036,269.8907832737673,7,7
38,747.5606343845036,269.9020826973676,7,7
39,748.5606343845036,269.9133821209678,7,7
40,749.5606343845036,269.9246815445681,7,7
41,750.5606343845036,269.93598096816834,7,7
42,751.5606343845036,269.94728039176863,7,7
43,752.5606343845036,269.9585798153689,7,7
44,753.5606343845036,269.96987923896916,7,7
45,754.5606343845036,269.98117866256945,7,7
46,755.5606343845036,269.9924780861697,7,7
47,756.5606343845036,270.00377750977,7,7
48,757.5606343845036,270.0150769333702,7,7
49,758.5606343845036,270.0263763569705,7,7
50,759.5606343845036,270.03767578057074,7,7
51,760.5606343845036,270.04897520417103,7,7
52,761.5606343845036,270.06027462777126,7,7
53,762.5606343845036,270.07157405137156,7,7
54,763.5606343845036,270.0828734749718,7,7
55,764.5606343845036,270.0941728985721,7,7
56,765.5606343845036,270.1054723221723,7,7
57,766.5606343845036,270.1167717457726,7,7
58,767.5606343845036,270.12807116937284,7,7
59,768.5606343845036,270.13937059297314,7,7
60,769.5606343845036,270.15067001657343,7,7
61,770.5606343845036,270.16196944017366,7,7
62,771.5606343845036,270.17326886377396,7,7
63,772.5606343845036,270.1845682873742,7,7
64,773.5606343845036,270.1958677109745,7,7
65,774.5606343845036,270.2071671345747,7,7
66,775.5606343845036,270.218466558175,7,7
67,776.5606343845036,270.22976598177524,7,7
68,777.5606343845036,270.24106540537554,7,7
69,778.5606343845036,270.2523648289758,7,7
70,779.5606343845036,270.26366425257606,7,7
71,780.5606343845036,270.2749636761763,7,7
72,781.5606343845036,270.2862630997766,7,7
73,782.5606343845036,270.2975625233768,7,7
74,783.5606343845036,270.3088619469771,7,7
75,784.5606343845036,270.32016137057735,7,7
76,785.5606343845036,270.33146079417764,7,7
77,786.5606343845036,270.34276021777794,7,7
78,787.5606343845036,270.35405964137817,7,7
79,788.5606343845036,270.36535906497846,7,7
80,789.5606343845036,270.3766584885787,7,7
81,790.5606343845036,270.387957912179,7,7
82,791.5606343845036,270.3992573357792,7,7
83,792.5606343845036,270.4105567593795,7,7
84,793.5606343845036,270.42185618297975,7,7
85,794.5606343845036,270.43315560658004,7,7
86,795.5606343845036,270.4444550301803,7,7
87,796.5606343845036,270.45575445378057,7,7
88,797.5606343845036,270.4670538773808,7,7
89,798.5606343845036,270.4783533009811,7,7
90,799.5606343845036,270.48965272458133,7,7
91,800.5606343845036,270.5009521481816,7,7
92,801.5606343845036,270.51225157178186,7,7
93,802.5606343845036,270.52355099538215,7,7
94,803.5606343845036,270.53485041898244,7,7
