,xyref,xgbound,dydx,dldp,xh,yh,ww
0,229.30372000000003,25,-0.7062451200740811,6387.361218487233,25,-0.3870670595172741,6987.594461073837
1,141.56722,250,0.01276712242227228,24.007373189296473,26,-0.37429993709500187,7011.603790777301
2,,,,,27.0,-0.3615328146727296,7035.613120480765
3,,,,,28.0,-0.3487656922504573,7059.62245018423
4,,,,,29.0,-0.335998569828185,7083.6317798876935
5,,,,,30.0,-0.32323144740591275,7107.641109591158
6,,,,,31.0,-0.31046432498364046,7131.650439294622
7,,,,,32.0,-0.29769720256136817,7155.659768998086
8,,,,,33.0,-0.2849300801390959,7179.66909870155
9,,,,,34.0,-0.2721629577168236,7203.6784284050145
10,,,,,35.0,-0.25939583529455135,7227.687758108478
11,,,,,36.0,-0.24662871287227905,7251.697087811943
12,,,,,37.0,-0.23386159045000676,7275.706417515406
13,,,,,38.0,-0.22109446802773447,7299.715747218871
14,,,,,39.0,-0.20832734560546223,7323.725076922336
15,,,,,40.0,-0.19556022318318989,7347.734406625799
16,,,,,41.0,-0.1827931007609176,7371.743736329264
17,,,,,42.0,-0.1700259783386454,7395.7530660327275
18,,,,,43.0,-0.15725885591637312,7419.762395736192
19,,,,,44.0,-0.14449173349410083,7443.771725439656
20,,,,,45.0,-0.13172461107182853,7467.78105514312
21,,,,,46.0,-0.11895748864955624,7491.790384846585
22,,,,,47.0,-0.10619036622728395,7515.7997145500485
23,,,,,48.0,-0.09342324380501166,7539.809044253513
24,,,,,49.0,-0.08065612138273937,7563.818373956977
25,,,,,50.0,-0.06788899896046707,7587.827703660441
26,,,,,51.0,-0.05512187653819489,7611.837033363905
27,,,,,52.0,-0.0423547541159226,7635.84636306737
28,,,,,53.0,-0.029587631693650307,7659.855692770834
29,,,,,54.0,-0.016820509271378015,7683.865022474298
30,,,,,55.0,-0.004053386849105722,7707.8743521777615
31,,,,,56.0,0.00871373557316657,7731.883681881226
32,,,,,57.0,0.021480857995438862,7755.893011584691
33,,,,,58.0,0.034247980417711155,7779.902341288154
34,,,,,59.0,0.04701510283998345,7803.911670991619
35,,,,,60.0,0.05978222526225563,7827.9210006950825
36,,,,,61.0,0.07254934768452792,7851.930330398547
37,,,,,62.0,0.08531647010680021,7875.939660102011
38,,,,,63.0,0.0980835925290725,7899.948989805475
39,,,,,64.0,0.1108507149513448,7923.95831950894
40,,,,,65.0,0.12361783737361709,7947.967649212404
41,,,,,66.0,0.13638495979588938,7971.976978915867
42,,,,,67.0,0.14915208221816167,7995.986308619332
43,,,,,68.0,0.16191920464043397,8019.995638322796
44,,,,,69.0,0.17468632706270615,8044.00496802626
45,,,,,70.0,0.18745344948497844,8068.014297729725
46,,,,,71.0,0.20022057190725073,8092.023627433188
47,,,,,72.0,0.21298769432952303,8116.032957136653
48,,,,,73.0,0.22575481675179532,8140.0422868401165
49,,,,,74.0,0.2385219391740676,8164.051616543581
50,,,,,75.0,0.2512890615963399,8188.060946247046
51,,,,,76.0,0.2640561840186122,8212.07027595051
52,,,,,77.0,0.2768233064408845,8236.079605653973
53,,,,,78.0,0.28959042886315667,8260.088935357438
54,,,,,79.0,0.30235755128542907,8284.098265060902
55,,,,,80.0,0.31512467370770136,8308.107594764366
56,,,,,81.0,0.32789179612997366,8332.11692446783
57,,,,,82.0,0.34065891855224595,8356.126254171295
58,,,,,83.0,0.353426040974518,8380.135583874759
59,,,,,84.0,0.3661931633967903,8404.144913578222
60,,,,,85.0,0.3789602858190626,8428.154243281686
61,,,,,86.0,0.3917274082413349,8452.163572985151
62,,,,,87.0,0.4044945306636072,8476.172902688615
63,,,,,88.0,0.4172616530858795,8500.182232392079
64,,,,,89.0,0.4300287755081518,8524.191562095544
65,,,,,90.0,0.44279589793042406,8548.200891799008
66,,,,,91.0,0.45556302035269636,8572.210221502472
67,,,,,92.0,0.46833014277496865,8596.219551205937
68,,,,,93.0,0.48109726519724094,8620.2288809094
69,,,,,94.0,0.49386438761951323,8644.238210612864
70,,,,,95.0,0.5066315100417855,8668.247540316328
71,,,,,96.0,0.5193986324640578,8692.256870019793
72,,,,,97.0,0.5321657548863301,8716.266199723257
73,,,,,98.0,0.5449328773086024,8740.27552942672
74,,,,,99.0,0.5576999997308747,8764.284859130184
75,,,,,100.0,0.570467122153147,8788.29418883365
76,,,,,101.0,0.5832342445754191,8812.303518537114
77,,,,,102.0,0.5960013669976914,8836.312848240577
78,,,,,103.0,0.6087684894199636,8860.322177944043
79,,,,,104.0,0.6215356118422359,8884.331507647506
80,,,,,105.0,0.6343027342645082,8908.34083735097
81,,,,,106.0,0.6470698566867805,8932.350167054436
82,,,,,107.0,0.6598369791090528,8956.3594967579
83,,,,,108.0,0.6726041015313251,8980.368826461363
84,,,,,109.0,0.6853712239535974,9004.378156164827
85,,,,,110.0,0.6981383463758697,9028.38748586829
86,,,,,111.0,0.710905468798142,9052.396815571756
87,,,,,112.0,0.7236725912204143,9076.40614527522
88,,,,,113.0,0.7364397136426866,9100.415474978683
89,,,,,114.0,0.7492068360649589,9124.424804682149
90,,,,,115.0,0.7619739584872312,9148.434134385612
91,,,,,116.0,0.7747410809095034,9172.443464089076
92,,,,,117.0,0.7875082033317757,9196.452793792541
93,,,,,118.0,0.800275325754048,9220.462123496005
94,,,,,119.0,0.8130424481763201,9244.471453199469
95,,,,,120.0,0.8258095705985924,9268.480782902932
96,,,,,121.0,0.8385766930208647,9292.490112606396
97,,,,,122.0,0.851343815443137,9316.499442309861
98,,,,,123.0,0.8641109378654093,9340.508772013325
99,,,,,124.0,0.8768780602876816,9364.518101716789
