,xyref,xgbound,dydx,dldp,xh,yh,ww
0,341.04475,25,-0.5433902116429932,6403.329978075362,25,-0.23578541053490248,7003.711376111305
1,176.81512,250,0.012304192044323627,24.013438255298443,26,-0.2234812184905789,7027.726632032743
2,,,,,27.0,-0.21117702644625524,7051.74188795418
3,,,,,28.0,-0.1988728344019316,7075.757143875618
4,,,,,29.0,-0.186568642357608,7099.772399797055
5,,,,,30.0,-0.17426445031328436,7123.787655718494
6,,,,,31.0,-0.16196025826896077,7147.802911639931
7,,,,,32.0,-0.14965606622463712,7171.818167561369
8,,,,,33.0,-0.13735187418031347,7195.833423482806
9,,,,,34.0,-0.12504768213598988,7219.848679404244
10,,,,,35.0,-0.11274349009166623,7243.863935325682
11,,,,,36.0,-0.10043929804734264,7267.87919124712
12,,,,,37.0,-0.08813510600301899,7291.894447168557
13,,,,,38.0,-0.07583091395869535,7315.909703089995
14,,,,,39.0,-0.06352672191437175,7339.924959011432
15,,,,,40.0,-0.051222529870048106,7363.940214932871
16,,,,,41.0,-0.038918337825724514,7387.955470854308
17,,,,,42.0,-0.026614145781400866,7411.970726775746
18,,,,,43.0,-0.014309953737077219,7435.985982697183
19,,,,,44.0,-0.0020057616927535715,7460.001238618621
20,,,,,45.0,0.010298430351570076,7484.016494540059
21,,,,,46.0,0.022602622395893612,7508.031750461497
22,,,,,47.0,0.03490681444021726,7532.047006382934
23,,,,,48.0,0.04721100648454091,7556.062262304372
24,,,,,49.0,0.059515198528864555,7580.077518225809
25,,,,,50.0,0.0718193905731882,7604.092774147248
26,,,,,51.0,0.08412358261751174,7628.108030068685
27,,,,,52.0,0.09642777466183539,7652.123285990123
28,,,,,53.0,0.10873196670615903,7676.13854191156
29,,,,,54.0,0.12103615875048268,7700.153797832998
30,,,,,55.0,0.13334035079480633,7724.169053754436
31,,,,,56.0,0.14564454283912998,7748.184309675873
32,,,,,57.0,0.1579487348834535,7772.199565597311
33,,,,,58.0,0.17025292692777716,7796.214821518749
34,,,,,59.0,0.1825571189721008,7820.2300774401865
35,,,,,60.0,0.19486131101642445,7844.245333361625
36,,,,,61.0,0.2071655030607481,7868.2605892830625
37,,,,,62.0,0.21946969510507164,7892.2758452045
38,,,,,63.0,0.23177388714939529,7916.2911011259375
39,,,,,64.0,0.24407807919371893,7940.306357047375
40,,,,,65.0,0.2563822712380426,7964.3216129688135
41,,,,,66.0,0.26868646328236623,7988.336868890251
42,,,,,67.0,0.28099065532668976,8012.352124811689
43,,,,,68.0,0.2932948473710134,8036.367380733126
44,,,,,69.0,0.30559903941533706,8060.382636654564
45,,,,,70.0,0.3179032314596607,8084.397892576001
46,,,,,71.0,0.33020742350398435,8108.413148497439
47,,,,,72.0,0.3425116155483079,8132.428404418877
48,,,,,73.0,0.35481580759263154,8156.443660340315
49,,,,,74.0,0.3671199996369552,8180.458916261752
50,,,,,75.0,0.37942419168127883,8204.47417218319
51,,,,,76.0,0.3917283837256025,8228.489428104627
52,,,,,77.0,0.40403257576992613,8252.504684026066
53,,,,,78.0,0.41633676781424966,8276.519939947502
54,,,,,79.0,0.4286409598585733,8300.53519586894
55,,,,,80.0,0.44094515190289696,8324.55045179038
56,,,,,81.0,0.4532493439472206,8348.565707711816
57,,,,,82.0,0.46555353599154414,8372.580963633254
58,,,,,83.0,0.4778577280358678,8396.59621955469
59,,,,,84.0,0.49016192008019144,8420.61147547613
60,,,,,85.0,0.5024661121245151,8444.626731397568
61,,,,,86.0,0.5147703041688387,8468.641987319004
62,,,,,87.0,0.5270744962131624,8492.657243240443
63,,,,,88.0,0.539378688257486,8516.67249916188
64,,,,,89.0,0.5516828803018097,8540.687755083318
65,,,,,90.0,0.5639870723461333,8564.703011004756
66,,,,,91.0,0.5762912643904567,8588.718266926193
67,,,,,92.0,0.5885954564347804,8612.733522847631
68,,,,,93.0,0.600899648479104,8636.748778769068
69,,,,,94.0,0.6132038405234277,8660.764034690506
70,,,,,95.0,0.6255080325677513,8684.779290611943
71,,,,,96.0,0.637812224612075,8708.794546533381
72,,,,,97.0,0.6501164166563986,8732.80980245482
73,,,,,98.0,0.6624206087007223,8756.825058376256
74,,,,,99.0,0.6747248007450459,8780.840314297695
75,,,,,100.0,0.6870289927893696,8804.855570219133
76,,,,,101.0,0.6993331848336932,8828.87082614057
77,,,,,102.0,0.7116373768780166,8852.886082062008
78,,,,,103.0,0.7239415689223403,8876.901337983445
79,,,,,104.0,0.7362457609666639,8900.916593904883
80,,,,,105.0,0.7485499530109876,8924.93184982632
81,,,,,106.0,0.7608541450553112,8948.947105747759
82,,,,,107.0,0.7731583370996349,8972.962361669197
83,,,,,108.0,0.7854625291439585,8996.977617590634
84,,,,,109.0,0.7977667211882822,9020.992873512072
85,,,,,110.0,0.8100709132326058,9045.00812943351
86,,,,,111.0,0.8223751052769295,9069.023385354947
87,,,,,112.0,0.8346792973212531,9093.038641276384
88,,,,,113.0,0.8469834893655765,9117.053897197822
89,,,,,114.0,0.8592876814099002,9141.06915311926
90,,,,,115.0,0.8715918734542238,9165.084409040697
91,,,,,116.0,0.8838960654985475,9189.099664962136
92,,,,,117.0,0.8962002575428711,9213.114920883574
93,,,,,118.0,0.9085044495871948,9237.13017680501
94,,,,,119.0,0.9208086416315184,9261.14543272645
95,,,,,120.0,0.9331128336758421,9285.160688647888
96,,,,,121.0,0.9454170257201657,9309.175944569324
97,,,,,122.0,0.9577212177644894,9333.191200490763
98,,,,,123.0,0.9700254098088128,9357.2064564122
99,,,,,124.0,0.9823296018531364,9381.221712333638
