,xg,yg,halfdyup,halfdylow
0,210.2704951642653,197.95844060227608,20,20
1,211.2704951642653,197.97145447882173,20,20
2,212.2704951642653,197.9844683553674,20,20
3,213.2704951642653,197.99748223191307,20,20
4,214.2704951642653,198.01049610845874,20,20
5,215.2704951642653,198.0235099850044,20,20
6,216.2704951642653,198.03652386155008,20,20
7,217.2704951642653,198.04953773809575,20,20
8,218.2704951642653,198.06255161464142,20,20
9,219.2704951642653,198.0755654911871,20,20
10,220.2704951642653,198.08857936773276,20,20
11,221.2704951642653,198.1015932442784,20,20
12,222.2704951642653,198.11460712082408,20,20
13,223.2704951642653,198.12762099736975,20,20
14,224.2704951642653,198.14063487391542,20,20
15,225.2704951642653,198.1536487504611,20,20
16,226.2704951642653,198.16666262700676,20,20
17,227.2704951642653,198.17967650355243,20,20
18,228.2704951642653,198.1926903800981,20,20
19,229.2704951642653,198.20570425664377,20,20
20,230.2704951642653,198.21871813318944,20,20
21,231.2704951642653,198.23173200973508,20,20
22,232.2704951642653,198.24474588628075,20,20
23,233.2704951642653,198.25775976282642,20,20
24,234.2704951642653,198.2707736393721,20,20
25,235.2704951642653,198.28378751591777,20,20
26,236.2704951642653,198.29680139246344,20,20
27,237.2704951642653,198.3098152690091,20,20
28,238.2704951642653,198.32282914555478,20,20
29,239.2704951642653,198.33584302210045,20,20
30,240.2704951642653,198.34885689864612,20,20
31,241.2704951642653,198.36187077519176,20,20
32,242.2704951642653,198.37488465173743,20,20
33,243.2704951642653,198.3878985282831,20,20
34,244.2704951642653,198.40091240482877,20,20
35,245.2704951642653,198.41392628137444,20,20
36,246.2704951642653,198.42694015792011,20,20
37,247.2704951642653,198.43995403446579,20,20
38,248.2704951642653,198.45296791101146,20,20
39,249.2704951642653,198.46598178755713,20,20
40,250.2704951642653,198.4789956641028,20,20
41,251.2704951642653,198.49200954064844,20,20
42,252.2704951642653,198.5050234171941,20,20
43,253.2704951642653,198.51803729373978,20,20
44,254.2704951642653,198.53105117028545,20,20
45,255.2704951642653,198.54406504683112,20,20
46,256.2704951642653,198.5570789233768,20,20
47,257.2704951642653,198.57009279992246,20,20
48,258.2704951642653,198.58310667646813,20,20
49,259.2704951642653,198.5961205530138,20,20
50,260.2704951642653,198.60913442955948,20,20
51,261.2704951642653,198.62214830610512,20,20
52,262.2704951642653,198.6351621826508,20,20
53,263.2704951642653,198.64817605919646,20,20
54,264.2704951642653,198.66118993574213,20,20
55,265.2704951642653,198.6742038122878,20,20
56,266.2704951642653,198.68721768883347,20,20
57,267.2704951642653,198.70023156537914,20,20
58,268.2704951642653,198.7132454419248,20,20
59,269.2704951642653,198.72625931847048,20,20
60,270.2704951642653,198.73927319501615,20,20
61,271.2704951642653,198.7522870715618,20,20
62,272.2704951642653,198.76530094810747,20,20
63,273.2704951642653,198.77831482465314,20,20
64,274.2704951642653,198.7913287011988,20,20
65,275.2704951642653,198.80434257774448,20,20
66,276.2704951642653,198.81735645429015,20,20
67,277.2704951642653,198.83037033083582,20,20
68,278.2704951642653,198.8433842073815,20,20
69,279.2704951642653,198.85639808392716,20,20
70,280.2704951642653,198.86941196047283,20,20
71,281.2704951642653,198.8824258370185,20,20
72,282.2704951642653,198.89543971356414,20,20
73,283.2704951642653,198.90845359010981,20,20
74,284.2704951642653,198.92146746665549,20,20
75,285.2704951642653,198.93448134320116,20,20
76,286.2704951642653,198.94749521974683,20,20
77,287.2704951642653,198.9605090962925,20,20
78,288.2704951642653,198.97352297283817,20,20
79,289.2704951642653,198.98653684938384,20,20
80,290.2704951642653,198.9995507259295,20,20
81,291.2704951642653,199.01256460247518,20,20
82,292.2704951642653,199.02557847902082,20,20
83,293.2704951642653,199.0385923555665,20,20
84,294.2704951642653,199.05160623211216,20,20
85,295.2704951642653,199.06462010865783,20,20
86,296.2704951642653,199.0776339852035,20,20
87,297.2704951642653,199.09064786174918,20,20
88,298.2704951642653,199.10366173829485,20,20
89,299.2704951642653,199.11667561484052,20,20
90,300.2704951642653,199.1296894913862,20,20
91,301.2704951642653,199.14270336793186,20,20
92,302.2704951642653,199.1557172444775,20,20
93,303.2704951642653,199.16873112102317,20,20
94,304.2704951642653,199.18174499756884,20,20
95,305.2704951642653,199.1947588741145,20,20
96,306.2704951642653,199.20777275066018,20,20
97,307.2704951642653,199.22078662720585,20,20
98,308.2704951642653,199.23380050375152,20,20
99,309.2704951642653,199.2468143802972,20,20
100,310.2704951642653,199.25982825684287,20,20
101,311.2704951642653,199.27284213338854,20,20
102,312.2704951642653,199.28585600993418,20,20
103,313.2704951642653,199.29886988647985,20,20
104,314.2704951642653,199.31188376302552,20,20
105,315.2704951642653,199.3248976395712,20,20
106,316.2704951642653,199.33791151611686,20,20
107,317.2704951642653,199.35092539266253,20,20
108,318.2704951642653,199.3639392692082,20,20
109,319.2704951642653,199.37695314575387,20,20
110,320.2704951642653,199.38996702229954,20,20
111,321.2704951642653,199.40298089884521,20,20
112,322.2704951642653,199.41599477539086,20,20
113,323.2704951642653,199.42900865193653,20,20
114,324.2704951642653,199.4420225284822,20,20
115,325.2704951642653,199.45503640502787,20,20
116,326.2704951642653,199.46805028157354,20,20
117,327.2704951642653,199.4810641581192,20,20
118,328.2704951642653,199.49407803466488,20,20
119,329.2704951642653,199.50709191121055,20,20
120,330.2704951642653,199.52010578775622,20,20
121,331.2704951642653,199.5331196643019,20,20
122,332.2704951642653,199.54613354084753,20,20
123,333.2704951642653,199.5591474173932,20,20
124,334.2704951642653,199.57216129393888,20,20
125,335.2704951642653,199.58517517048455,20,20
126,336.2704951642653,199.59818904703022,20,20
127,337.2704951642653,199.6112029235759,20,20
128,338.2704951642653,199.62421680012156,20,20
129,339.2704951642653,199.63723067666723,20,20
130,340.2704951642653,199.6502445532129,20,20
