,xyd,xydiff,xyoff,confile,beam,gfile,dfile,xyref
0,172.30951,18.47953954876894,0.0,/Users/kbhirombhakdi/_work/_calib_files/WFC3.IR.G141.cal.V4.32/G141.F140W.V4.32.conf,A,/Users/kbhirombhakdi/_work/_data/16042/HST/ie8a02xoq/ie8a02xoq_flt.fits,/Users/kbhirombhakdi/_work/_data/16042/HST/ie8a02xfq/ie8a02xfq_flt.fits,190.78904954876893
1,190.43981,12.257309668082343,0.0,,,1.0,1.0,202.69711966808234
