,ww,cps,apcorr,drzblot_apcorr,sensitivity,wwperpix,flam
0,6987.594461073837,-0.022301227879020336,0.4211232010068893,2.083945397989764,1.0,24.009329703463663,-0.0010584082965015187
1,7011.603790777301,-0.013185412716361644,0.4211232010068893,2.083945397989764,1.0,24.009329703464573,-0.0006257749702168555
2,7035.613120480765,-0.0005856464619365953,0.4211232010068893,2.083945397989764,1.0,24.009329703464573,-2.779457155870554e-05
3,7059.62245018423,-0.021608025860282543,0.4211232010068893,2.083945397989764,1.0,24.009329703464573,-0.0010255091766967852
4,7083.631779887694,-0.01623711092421687,0.4211232010068893,2.083945397989764,1.0,24.009329703463663,-0.0007706074753656798
5,7107.641109591158,-0.01198843223998225,0.4211232010068893,2.083945397989764,1.0,24.009329703463663,-0.0005689667050476727
6,7131.650439294622,-0.03440108997771418,0.4211232010068893,2.083945397989764,1.0,24.009329703464573,-0.0016326634227776884
7,7155.659768998086,-0.015276164841148021,0.4211232010068893,2.083945397989764,1.0,24.009329703463663,-0.0007250013180577449
8,7179.66909870155,-0.01049020988890803,0.4211232010068893,2.083945397989764,1.0,24.009329703464573,-0.0004978616082797432
9,7203.6784284050145,-0.004022211861106517,0.4211232010068893,2.083945397989764,1.0,24.009329703463663,-0.00019089273591463624
10,7227.687758108478,0.013226776290443776,0.4211232010068893,2.083945397989764,1.0,24.009329703465482,0.00062773807064426
11,7251.697087811944,0.010367958713081715,0.4211232010068893,2.083945397989764,1.0,24.009329703462754,0.0004920596112124641
12,7275.706417515406,0.0005690147166522719,0.4211232010068893,2.083945397989764,1.0,24.009329703464573,2.700523487779627e-05
13,7299.715747218871,-0.021160454582664134,0.4211232010068893,2.083945397989764,1.0,24.009329703465482,-0.001004267603987079
14,7323.7250769223365,-0.025400311779471996,0.4211232010068893,2.083945397989764,1.0,24.009329703462754,-0.0012054897096679686
15,7347.734406625799,-0.02324357731291926,0.4211232010068893,2.083945397989764,1.0,24.009329703464573,-0.001103131863493069
16,7371.743736329264,-0.006625921558829906,0.4211232010068893,2.083945397989764,1.0,24.009329703461844,-0.00031446386664797616
17,7395.753066032726,-0.007074029278251293,0.4211232010068893,2.083945397989764,1.0,24.009329703465482,-0.00033573089869364415
18,7419.762395736191,-0.019660682510825755,0.4211232010068893,2.083945397989764,1.0,24.009329703464573,-0.0009330889580261807
19,7443.771725439656,-0.015303702187034252,0.4211232010068893,2.083945397989764,1.0,24.009329703464573,-0.0007263082306415323
20,7467.78105514312,-0.011437625717612865,0.4211232010068893,2.083945397989764,8225638250537.682,24.009329703464573,-6.599191552348565e-17
21,7491.790384846585,-0.018696279358359935,0.4211232010068893,2.083945397989764,9883933208802.906,24.009329703462754,-8.977384920522206e-17
22,7515.799714550048,-0.01476785643050349,0.4211232010068893,2.083945397989764,13981831568082.736,24.009329703465482,-5.012770890076134e-17
23,7539.809044253513,-0.010810227226707103,0.4211232010068893,2.083945397989764,19449175502011.953,24.009329703464573,-2.637898540156961e-17
24,7563.818373956978,0.006629376578834889,0.4211232010068893,2.083945397989764,30721745876747.434,24.009329703462754,1.0241209660530524e-17
25,7587.82770366044,-0.008646995853873851,0.4211232010068893,2.083945397989764,47839724133715.914,24.009329703464573,-8.578296322750089e-18
26,7611.837033363905,0.006191222835090993,0.4211232010068893,2.083945397989764,68288872472342.79,24.009329703465482,4.3027979537810364e-18
27,7635.8463630673705,-0.009627551865073802,0.4211232010068893,2.083945397989764,92107761941661.52,24.009329703463663,-4.96071294608491e-18
28,7659.855692770834,-0.008578331303092601,0.4211232010068893,2.083945397989764,124233906080668.06,24.009329703463663,-3.2770806895430432e-18
