,xyd,xydiff,xyoff,confile,beam,gfile,dfile,xyref
0,341.60372,0.0,0.0,/Users/kbhirombhakdi/_work/_calib_files/WFC3.IR.G102.cal.V4.32/G102.F098M.V4.32.conf,A,/Users/kbhirombhakdi/_work/_data/13580/mastDownload/HST/ich501b1q/ich501b1q_flt.fits,/Users/kbhirombhakdi/_work/_data/13580/mastDownload/HST/ich501azq/ich501azq_flt.fits,341.60372
1,552.59625,0.0,0.0,,,1.0,1.0,552.59625
