,xyd,xydiff,xyoff,confile,beam,gfile,dfile,xyref
0,619.36497,4.22884980819621,0.0,/Users/kbhirombhakdi/_work/_calib_files/WFC3.IR.G102.cal.V4.32/G102.F110W.V4.32.conf,A,/Users/kbhirombhakdi/_work/_data/15089/mastDownload/HST/idlk03b4q/idlk03b4q_flt.fits,/Users/kbhirombhakdi/_work/_data/15089/mastDownload/HST/idlk03azq/idlk03azq_flt.fits,623.5938198081961
1,540.27546,1.4172319371950641,0.0,,,1.0,1.0,541.692691937195
