,xg,yg,halfdyup,halfdylow
0,648.5938198081961,540.8606422064345,20,20
1,649.5938198081961,540.8738324188529,20,20
2,650.5938198081961,540.8870226312714,20,20
3,651.5938198081961,540.9002128436898,20,20
4,652.5938198081961,540.9134030561083,20,20
5,653.5938198081961,540.9265932685267,20,20
6,654.5938198081961,540.9397834809453,20,20
7,655.5938198081961,540.9529736933637,20,20
8,656.5938198081961,540.9661639057822,20,20
9,657.5938198081961,540.9793541182006,20,20
10,658.5938198081961,540.9925443306191,20,20
11,659.5938198081961,541.0057345430375,20,20
12,660.5938198081961,541.018924755456,20,20
13,661.5938198081961,541.0321149678745,20,20
14,662.5938198081961,541.045305180293,20,20
15,663.5938198081961,541.0584953927114,20,20
16,664.5938198081961,541.0716856051299,20,20
17,665.5938198081961,541.0848758175483,20,20
18,666.5938198081961,541.0980660299668,20,20
19,667.5938198081961,541.1112562423853,20,20
20,668.5938198081961,541.1244464548038,20,20
21,669.5938198081961,541.1376366672222,20,20
22,670.5938198081961,541.1508268796407,20,20
23,671.5938198081961,541.1640170920591,20,20
24,672.5938198081961,541.1772073044776,20,20
25,673.5938198081961,541.190397516896,20,20
26,674.5938198081961,541.2035877293146,20,20
27,675.5938198081961,541.216777941733,20,20
28,676.5938198081961,541.2299681541515,20,20
29,677.5938198081961,541.2431583665699,20,20
30,678.5938198081961,541.2563485789884,20,20
31,679.5938198081961,541.2695387914068,20,20
32,680.5938198081961,541.2827290038254,20,20
33,681.5938198081961,541.2959192162438,20,20
34,682.5938198081961,541.3091094286623,20,20
35,683.5938198081961,541.3222996410807,20,20
36,684.5938198081961,541.3354898534992,20,20
37,685.5938198081961,541.3486800659176,20,20
38,686.5938198081961,541.3618702783361,20,20
39,687.5938198081961,541.3750604907545,20,20
40,688.5938198081961,541.3882507031731,20,20
41,689.5938198081961,541.4014409155915,20,20
42,690.5938198081961,541.41463112801,20,20
43,691.5938198081961,541.4278213404284,20,20
44,692.5938198081961,541.4410115528468,20,20
45,693.5938198081961,541.4542017652653,20,20
46,694.5938198081961,541.4673919776837,20,20
47,695.5938198081961,541.4805821901023,20,20
48,696.5938198081961,541.4937724025207,20,20
49,697.5938198081961,541.5069626149392,20,20
50,698.5938198081961,541.5201528273576,20,20
51,699.5938198081961,541.5333430397761,20,20
52,700.5938198081961,541.5465332521945,20,20
53,701.5938198081961,541.5597234646131,20,20
54,702.5938198081961,541.5729136770315,20,20
55,703.5938198081961,541.58610388945,20,20
56,704.5938198081961,541.5992941018684,20,20
57,705.5938198081961,541.6124843142869,20,20
58,706.5938198081961,541.6256745267053,20,20
59,707.5938198081961,541.6388647391238,20,20
60,708.5938198081961,541.6520549515423,20,20
61,709.5938198081961,541.6652451639608,20,20
62,710.5938198081961,541.6784353763792,20,20
63,711.5938198081961,541.6916255887977,20,20
64,712.5938198081961,541.7048158012161,20,20
65,713.5938198081961,541.7180060136346,20,20
66,714.5938198081961,541.731196226053,20,20
67,715.5938198081961,541.7443864384716,20,20
68,716.5938198081961,541.75757665089,20,20
69,717.5938198081961,541.7707668633085,20,20
70,718.5938198081961,541.7839570757269,20,20
71,719.5938198081961,541.7971472881454,20,20
72,720.5938198081961,541.8103375005638,20,20
73,721.5938198081961,541.8235277129824,20,20
74,722.5938198081961,541.8367179254008,20,20
75,723.5938198081961,541.8499081378193,20,20
76,724.5938198081961,541.8630983502377,20,20
77,725.5938198081961,541.8762885626562,20,20
78,726.5938198081961,541.8894787750746,20,20
79,727.5938198081961,541.9026689874931,20,20
80,728.5938198081961,541.9158591999116,20,20
81,729.5938198081961,541.9290494123301,20,20
82,730.5938198081961,541.9422396247485,20,20
83,731.5938198081961,541.955429837167,20,20
84,732.5938198081961,541.9686200495854,20,20
85,733.5938198081961,541.9818102620039,20,20
86,734.5938198081961,541.9950004744223,20,20
87,735.5938198081961,542.0081906868409,20,20
88,736.5938198081961,542.0213808992593,20,20
89,737.5938198081961,542.0345711116778,20,20
90,738.5938198081961,542.0477613240962,20,20
91,739.5938198081961,542.0609515365147,20,20
92,740.5938198081961,542.0741417489331,20,20
93,741.5938198081961,542.0873319613517,20,20
94,742.5938198081961,542.1005221737701,20,20
95,743.5938198081961,542.1137123861886,20,20
96,744.5938198081961,542.126902598607,20,20
97,745.5938198081961,542.1400928110255,20,20
98,746.5938198081961,542.1532830234439,20,20
99,747.5938198081961,542.1664732358624,20,20
100,748.5938198081961,542.1796634482808,20,20
101,749.5938198081961,542.1928536606994,20,20
102,750.5938198081961,542.2060438731178,20,20
103,751.5938198081961,542.2192340855363,20,20
104,752.5938198081961,542.2324242979547,20,20
105,753.5938198081961,542.2456145103732,20,20
106,754.5938198081961,542.2588047227916,20,20
107,755.5938198081961,542.2719949352102,20,20
108,756.5938198081961,542.2851851476286,20,20
109,757.5938198081961,542.2983753600471,20,20
110,758.5938198081961,542.3115655724655,20,20
111,759.5938198081961,542.3247557848839,20,20
112,760.5938198081961,542.3379459973024,20,20
113,761.5938198081961,542.3511362097208,20,20
114,762.5938198081961,542.3643264221394,20,20
115,763.5938198081961,542.3775166345578,20,20
116,764.5938198081961,542.3907068469763,20,20
117,765.5938198081961,542.4038970593947,20,20
118,766.5938198081961,542.4170872718132,20,20
119,767.5938198081961,542.4302774842316,20,20
120,768.5938198081961,542.4434676966501,20,20
