,xyd,xydiff,xyoff,confile,beam,gfile,dfile,xyref
0,229.02542,10.54971516426528,0.0,/Users/kbhirombhakdi/_work/_calib_files/WFC3.IR.G102.cal.V4.32/G102.F105W.V4.32.conf,A,/Users/kbhirombhakdi/_work/_data/15510/mastDownload/HST/idwbk5lxq/idwbk5lxq_flt.fits,/Users/kbhirombhakdi/_work/_data/15510/mastDownload/HST/idwbk5luq/idwbk5luq_flt.fits,239.57513516426528
1,143.12601,9.426908171769242,0.0,,,1.0,1.0,152.55291817176925
