,xyd,xydiff,xyoff,confile,beam,gfile,dfile,xyref
0,229.30372,7.9298243845036325,0.0,/Users/kbhirombhakdi/_work/_calib_files/WFC3.IR.G102.cal.V4.32/G102.F105W.V4.32.conf,A,/Users/kbhirombhakdi/_work/_data/15510/mastDownload/HST/idwbk3z7q/idwbk3z7q_flt.fits,/Users/kbhirombhakdi/_work/_data/15510/mastDownload/HST/idwbk3z0q/idwbk3z0q_flt.fits,237.23354438450363
1,141.56722,2.830432685396289,0.0,,,1.0,1.0,144.39765268539628
