,xyd,xydiff,xyoff,confile,beam,gfile,dfile,xyref
0,619.36497,0.0,0.0,/Users/kbhirombhakdi/_work/_calib_files/WFC3.IR.G102.cal.V4.32/G102.F110W.V4.32.conf,A,../20200824/drzblot_X01_201910_G102/idlk03b2q_flt.fits,/Users/kbhirombhakdi/_work/_data/15089/mastDownload/HST/idlk03azq/idlk03azq_flt.fits,619.36497
1,540.27546,0.0,0.0,,,1.0,1.0,540.27546
