,ww,cps,apcorr,drzblot_apcorr,sensitivity,wwperpix,flam
0,6987.594461073837,-0.08081202460862891,0.9684893384809232,0.9265241174546928,1.0,24.009329703463663,-0.0037509768101676483
1,7011.603790777301,-0.07606087876893775,0.9684893384809232,0.9265241174546928,1.0,24.009329703464573,-0.0035304472794112324
2,7035.613120480765,-0.0881837482605149,0.9684893384809232,0.9265241174546928,1.0,24.009329703464573,-0.004093143271199781
3,7059.62245018423,-0.0863965029869248,0.9684893384809232,0.9265241174546928,1.0,24.009329703464573,-0.004010186364628205
4,7083.631779887694,-0.11840032292939917,0.9684893384809232,0.9265241174546928,1.0,24.009329703463663,-0.005495677998112122
5,7107.641109591158,-0.08749722196199194,0.9684893384809232,0.9265241174546928,1.0,24.009329703463663,-0.004061277416609593
6,7131.650439294622,-0.0715606088791062,0.9684893384809232,0.9265241174546928,1.0,24.009329703464573,-0.0033215624249851162
7,7155.659768998086,-0.04741053535081641,0.9684893384809232,0.9265241174546928,1.0,24.009329703463663,-0.002200610856117036
8,7179.66909870155,-0.03577266885377661,0.9684893384809232,0.9265241174546928,1.0,24.009329703464573,-0.0016604267985879644
9,7203.6784284050145,-0.02370648337938086,0.9684893384809232,0.9265241174546928,1.0,24.009329703463663,-0.0011003618562625082
10,7227.687758108478,-0.01776527120210425,0.9684893384809232,0.9265241174546928,1.0,24.009329703465482,-0.0008245941198497306
11,7251.697087811944,-0.009460377231614747,0.9684893384809232,0.9265241174546928,1.0,24.009329703462754,-0.00043911355745735397
12,7275.706417515406,0.03508992241285547,0.9684893384809232,0.9265241174546928,1.0,24.009329703464573,0.0016287363901429054
13,7299.715747218871,-0.02557842685319678,0.9684893384809232,0.9265241174546928,1.0,24.009329703465482,-0.0011872501206541808
14,7323.7250769223365,-0.014536189571397462,0.9684893384809232,0.9265241174546928,1.0,24.009329703462754,-0.0006747128320887621
15,7347.734406625799,0.03735960768125757,0.9684893384809232,0.9265241174546928,1.0,24.009329703464573,0.0017340862665924312
16,7371.743736329264,0.0716164831962417,0.9684893384809232,0.9265241174546928,1.0,24.009329703461844,0.0033241558913523397
17,7395.753066032726,-0.010155665412919679,0.9684893384809232,0.9265241174546928,1.0,24.009329703465482,-0.00047138610423593983
18,7419.762395736191,-0.009426939025895753,0.9684893384809232,0.9265241174546928,1.0,24.009329703464573,-0.0004375614872693383
19,7443.771725439656,0.003125739559156737,0.9684893384809232,0.9265241174546928,1.0,24.009329703464573,0.00014508455465386526
20,7467.78105514312,-0.025045978561418214,0.9684893384809232,0.9265241174546928,8225638250537.682,24.009329703464573,-1.413307911944858e-16
21,7491.790384846585,0.03836126373670801,0.9684893384809232,0.9265241174546928,9883933208802.906,24.009329703462754,1.8014885059199516e-16
22,7515.799714550048,0.016048264965040526,0.9684893384809232,0.9265241174546928,13981831568082.736,24.009329703465482,5.327609833357974e-17
23,7539.809044253513,0.025799584850294432,0.9684893384809232,0.9265241174546928,19449175502011.953,24.009329703464573,6.157152554895083e-17
24,7563.818373956978,0.03313947962187036,0.9684893384809232,0.9265241174546928,30721745876747.434,24.009329703462754,5.0068915416099264e-17
25,7587.82770366044,0.06376810120008691,0.9684893384809232,0.9265241174546928,47839724133715.914,24.009329703464573,6.187044084285851e-17
26,7611.837033363905,0.03547753141782983,0.9684893384809232,0.9265241174546928,68288872472342.79,24.009329703465482,2.4114143612023327e-17
27,7635.8463630673705,0.08484442280195459,0.9684893384809232,0.9265241174546928,92107761941661.52,24.009329703463663,4.2755841797606465e-17
28,7659.855692770834,0.1013376836623977,0.9684893384809232,0.9265241174546928,124233906080668.06,24.009329703463663,3.7861622818145925e-17
29,7683.865022474298,0.1039801363792251,0.9684893384809232,0.9265241174546928,177485936941159.62,24.009329703464573,2.7192856255935674e-17
30,7707.874352177762,0.12205345676801904,0.9684893384809232,0.9265241174546928,249602700288846.7,24.009329703463663,2.2697038603480733e-17
31,7731.883681881226,0.13382287071607812,0.9684893384809232,0.9265241174546928,322998596925217.56,24.009329703465482,1.923083306460036e-17
32,7755.8930115846915,0.2545437340583633,0.9684893384809232,0.9265241174546928,388516344953485.2,24.009329703462754,3.0410356273762945e-17
33,7779.902341288154,0.21210892246626123,0.9684893384809232,0.9265241174546928,454814160334458.06,24.009329703464573,2.164678241467426e-17
34,7803.911670991619,0.2414046649780105,0.9684893384809232,0.9265241174546928,546231615440022.1,24.009329703462754,2.0513379609854884e-17
35,7827.921000695082,0.3592444186057876,0.9684893384809232,0.9265241174546928,675129214158522.4,24.009329703465482,2.4698553558899744e-17
36,7851.930330398547,0.38046879814527734,0.9684893384809232,0.9265241174546928,832338130885549.8,24.009329703463663,2.1217179345415915e-17
37,7875.939660102011,0.5424903755035232,0.9684893384809232,0.9265241174546928,998342282650167.6,24.009329703463663,2.5222083800373894e-17
