,xyd,xydiff,xyoff,confile,beam,gfile,dfile,xyref
0,229.02542,29.02925471303422,0.0,/Users/kbhirombhakdi/_work/_calib_files/WFC3.IR.G102.cal.V4.32/G102.F105W.V4.32.conf,A,/Users/kbhirombhakdi/_work/_data/15510/mastDownload/HST/idwbk5m4q/idwbk5m4q_flt.fits,/Users/kbhirombhakdi/_work/_data/15510/mastDownload/HST/idwbk5luq/idwbk5luq_flt.fits,258.0546747130342
1,143.12601,21.707601854924434,0.0,,,1.0,1.0,164.83361185492444
