,xg,yg,halfdyup,halfdylow
0,363.71871921877715,554.2312009069392,20,20
1,364.71871921877715,554.2404098250146,20,20
2,365.71871921877715,554.2496187430899,20,20
3,366.71871921877715,554.2588276611651,20,20
4,367.71871921877715,554.2680365792404,20,20
5,368.71871921877715,554.2772454973157,20,20
6,369.71871921877715,554.2864544153911,20,20
7,370.71871921877715,554.2956633334663,20,20
8,371.71871921877715,554.3048722515416,20,20
9,372.71871921877715,554.3140811696169,20,20
10,373.71871921877715,554.3232900876922,20,20
11,374.71871921877715,554.3324990057674,20,20
12,375.71871921877715,554.3417079238428,20,20
13,376.71871921877715,554.3509168419181,20,20
14,377.71871921877715,554.3601257599934,20,20
15,378.71871921877715,554.3693346780686,20,20
16,379.71871921877715,554.3785435961439,20,20
17,380.71871921877715,554.3877525142192,20,20
18,381.71871921877715,554.3969614322946,20,20
19,382.71871921877715,554.4061703503698,20,20
20,383.71871921877715,554.4153792684451,20,20
21,384.71871921877715,554.4245881865204,20,20
22,385.71871921877715,554.4337971045957,20,20
23,386.71871921877715,554.443006022671,20,20
24,387.71871921877715,554.4522149407463,20,20
25,388.71871921877715,554.4614238588216,20,20
26,389.71871921877715,554.4706327768969,20,20
27,390.71871921877715,554.4798416949722,20,20
28,391.71871921877715,554.4890506130474,20,20
29,392.71871921877715,554.4982595311228,20,20
30,393.71871921877715,554.5074684491981,20,20
31,394.71871921877715,554.5166773672734,20,20
32,395.71871921877715,554.5258862853486,20,20
33,396.71871921877715,554.5350952034239,20,20
34,397.71871921877715,554.5443041214992,20,20
35,398.71871921877715,554.5535130395746,20,20
36,399.71871921877715,554.5627219576498,20,20
37,400.71871921877715,554.5719308757251,20,20
38,401.71871921877715,554.5811397938004,20,20
39,402.71871921877715,554.5903487118757,20,20
40,403.71871921877715,554.599557629951,20,20
41,404.71871921877715,554.6087665480263,20,20
42,405.71871921877715,554.6179754661016,20,20
43,406.71871921877715,554.6271843841769,20,20
44,407.71871921877715,554.6363933022521,20,20
45,408.71871921877715,554.6456022203274,20,20
46,409.71871921877715,554.6548111384028,20,20
47,410.71871921877715,554.6640200564781,20,20
48,411.71871921877715,554.6732289745534,20,20
49,412.71871921877715,554.6824378926286,20,20
50,413.71871921877715,554.6916468107039,20,20
51,414.71871921877715,554.7008557287792,20,20
52,415.71871921877715,554.7100646468546,20,20
53,416.71871921877715,554.7192735649298,20,20
54,417.71871921877715,554.7284824830051,20,20
55,418.71871921877715,554.7376914010804,20,20
56,419.71871921877715,554.7469003191557,20,20
57,420.71871921877715,554.756109237231,20,20
58,421.71871921877715,554.7653181553063,20,20
59,422.71871921877715,554.7745270733816,20,20
60,423.71871921877715,554.7837359914569,20,20
61,424.71871921877715,554.7929449095321,20,20
62,425.71871921877715,554.8021538276074,20,20
63,426.71871921877715,554.8113627456828,20,20
64,427.71871921877715,554.8205716637581,20,20
65,428.71871921877715,554.8297805818333,20,20
66,429.71871921877715,554.8389894999086,20,20
67,430.71871921877715,554.8481984179839,20,20
68,431.71871921877715,554.8574073360592,20,20
69,432.71871921877715,554.8666162541346,20,20
70,433.71871921877715,554.8758251722098,20,20
71,434.71871921877715,554.8850340902851,20,20
72,435.71871921877715,554.8942430083604,20,20
73,436.71871921877715,554.9034519264357,20,20
74,437.71871921877715,554.912660844511,20,20
75,438.71871921877715,554.9218697625863,20,20
76,439.71871921877715,554.9310786806616,20,20
77,440.71871921877715,554.9402875987369,20,20
78,441.71871921877715,554.9494965168121,20,20
79,442.71871921877715,554.9587054348874,20,20
80,443.71871921877715,554.9679143529628,20,20
81,444.71871921877715,554.9771232710381,20,20
82,445.71871921877715,554.9863321891133,20,20
83,446.71871921877715,554.9955411071886,20,20
84,447.71871921877715,555.0047500252639,20,20
85,448.71871921877715,555.0139589433392,20,20
86,449.71871921877715,555.0231678614145,20,20
87,450.71871921877715,555.0323767794898,20,20
88,451.71871921877715,555.0415856975651,20,20
89,452.71871921877715,555.0507946156404,20,20
90,453.71871921877715,555.0600035337156,20,20
91,454.71871921877715,555.069212451791,20,20
92,455.71871921877715,555.0784213698663,20,20
93,456.71871921877715,555.0876302879416,20,20
94,457.71871921877715,555.0968392060169,20,20
95,458.71871921877715,555.1060481240921,20,20
96,459.71871921877715,555.1152570421674,20,20
97,460.71871921877715,555.1244659602428,20,20
98,461.71871921877715,555.1336748783181,20,20
99,462.71871921877715,555.1428837963933,20,20
100,463.71871921877715,555.1520927144686,20,20
101,464.71871921877715,555.1613016325439,20,20
102,465.71871921877715,555.1705105506192,20,20
103,466.71871921877715,555.1797194686945,20,20
104,467.71871921877715,555.1889283867698,20,20
105,468.71871921877715,555.1981373048451,20,20
106,469.71871921877715,555.2073462229204,20,20
107,470.71871921877715,555.2165551409956,20,20
108,471.71871921877715,555.225764059071,20,20
109,472.71871921877715,555.2349729771463,20,20
110,473.71871921877715,555.2441818952216,20,20
111,474.71871921877715,555.2533908132968,20,20
112,475.71871921877715,555.2625997313721,20,20
113,476.71871921877715,555.2718086494474,20,20
114,477.71871921877715,555.2810175675228,20,20
115,478.71871921877715,555.290226485598,20,20
116,479.71871921877715,555.2994354036733,20,20
117,480.71871921877715,555.3086443217486,20,20
118,481.71871921877715,555.3178532398239,20,20
119,482.71871921877715,555.3270621578991,20,20
120,483.71871921877715,555.3362710759745,20,20
121,484.71871921877715,555.3454799940498,20,20
122,485.71871921877715,555.3546889121251,20,20
123,486.71871921877715,555.3638978302004,20,20
124,487.71871921877715,555.3731067482756,20,20
125,488.71871921877715,555.382315666351,20,20
126,489.71871921877715,555.3915245844263,20,20
127,490.71871921877715,555.4007335025016,20,20
128,491.71871921877715,555.4099424205768,20,20
129,492.71871921877715,555.4191513386521,20,20
130,493.71871921877715,555.4283602567274,20,20
131,494.71871921877715,555.4375691748028,20,20
132,495.71871921877715,555.446778092878,20,20
133,496.71871921877715,555.4559870109533,20,20
134,497.71871921877715,555.4651959290286,20,20
135,498.71871921877715,555.4744048471039,20,20
136,499.71871921877715,555.4836137651791,20,20
137,500.71871921877715,555.4928226832545,20,20
138,501.71871921877715,555.5020316013298,20,20
139,502.71871921877715,555.5112405194051,20,20
140,503.71871921877715,555.5204494374804,20,20
141,504.71871921877715,555.5296583555556,20,20
142,505.71871921877715,555.538867273631,20,20
143,506.71871921877715,555.5480761917063,20,20
144,507.71871921877715,555.5572851097816,20,20
145,508.71871921877715,555.5664940278568,20,20
146,509.71871921877715,555.5757029459321,20,20
147,510.71871921877715,555.5849118640074,20,20
148,511.71871921877715,555.5941207820828,20,20
149,512.7187192187771,555.603329700158,20,20
150,513.7187192187771,555.6125386182333,20,20
151,514.7187192187771,555.6217475363086,20,20
152,515.7187192187771,555.6309564543839,20,20
153,516.7187192187771,555.6401653724591,20,20
154,517.7187192187771,555.6493742905345,20,20
155,518.7187192187771,555.6585832086098,20,20
156,519.7187192187771,555.6677921266851,20,20
157,520.7187192187771,555.6770010447603,20,20
158,521.7187192187771,555.6862099628356,20,20
159,522.7187192187771,555.695418880911,20,20
160,523.7187192187771,555.7046277989863,20,20
161,524.7187192187771,555.7138367170616,20,20
162,525.7187192187771,555.7230456351368,20,20
163,526.7187192187771,555.7322545532121,20,20
164,527.7187192187771,555.7414634712874,20,20
165,528.7187192187771,555.7506723893628,20,20
166,529.7187192187771,555.759881307438,20,20
167,530.7187192187771,555.7690902255133,20,20
168,531.7187192187771,555.7782991435886,20,20
169,532.7187192187771,555.7875080616639,20,20
170,533.7187192187771,555.7967169797391,20,20
171,534.7187192187771,555.8059258978145,20,20
172,535.7187192187771,555.8151348158898,20,20
173,536.7187192187771,555.8243437339651,20,20
174,537.7187192187771,555.8335526520403,20,20
