,xyd,xydiff,xyoff,confile,beam,gfile,dfile,xyref
0,351.51599,-7.797270781222835,0.0,/Users/kbhirombhakdi/_work/_calib_files/WFC3.IR.G141.cal.V4.32/G141.F140W.V4.32.conf,A,./iab904mlq_GD153/iab904mlq_crclean.fits,/Users/kbhirombhakdi/_work/_data/11552/G141_set/mastDownload/HST/iab904meq/iab904meq_flt.fits,343.71871921877715
1,545.3308,7.797270781222845,0.0,,,1.0,1.0,553.1280707812228
