,ww,cps
0,7023.663930461566,-0.25029112056489566
1,7048.13675200597,0.026857245409530606
2,7072.609573550373,0.08118890568022152
3,7097.082395094779,-0.25380409911866764
4,7121.555216639184,-0.2803225632071076
5,7146.028038183586,-0.2718459482550202
6,7170.500859727992,-0.3120428438543854
7,7194.973681272398,-0.3694696541189728
8,7219.4465028168015,-0.4650548811316071
9,7243.919324361204,-0.4803505058645783
10,7268.392145905609,-0.09378899291749576
11,7292.864967450015,-0.14261294559236148
12,7317.337788994419,-0.29542614177461246
13,7341.810610538823,-0.09479571536775211
14,7366.283432083227,0.2737650756478729
15,7390.756253627632,0.0936517600655975
16,7415.2290751720375,-0.00504053786988834
17,7439.70189671644,0.3009625558495941
18,7464.174718260846,0.561405170404953
19,7488.64753980525,0.39802502437834164
20,7513.120361349655,0.5928493623376312
21,7537.593182894059,0.9265794639230194
22,7562.066004438464,1.215724575960678
23,7586.538825982868,2.0116140727639618
24,7611.011647527272,3.82338212772612
25,7635.484469071676,6.214239585840744
26,7659.957290616082,9.068831909143967
27,7684.430112160486,12.719506729090256
28,7708.9029337048905,19.33589183136229
29,7733.375755249294,28.101222742044968
30,7757.848576793699,35.20282768055205
31,7782.321398338105,39.49642132564787
32,7806.7942198825085,45.25469635769133
33,7831.267041426911,55.87007879062895
34,7855.739862971317,71.09880231662993
35,7880.212684515722,87.01128767772917
36,7904.685506060126,101.17059563442473
37,7929.15832760453,112.56715487285857
38,7953.631149148936,121.56709336086516
39,7978.103970693339,130.3688049201608
40,8002.5767922377445,141.4479317550302
41,8027.049613782148,149.24725102230315
42,8051.522435326553,156.65964125438933
43,8075.995256870959,159.4232473258615
44,8100.4680784153625,161.05327318950896
45,8124.940899959765,165.7093949203134
46,8149.41372150417,171.11459111019377
47,8173.886543048576,174.87136887356047
48,8198.35936459298,179.15766428753142
49,8222.832186137384,183.71353339000945
50,8247.305007681789,190.6355194930673
51,8271.777829226194,193.21024559780363
52,8296.250650770598,204.10792158886198
53,8320.723472315001,214.68476008220915
54,8345.196293859406,217.92378376766447
55,8369.669115403809,222.8113031272531
56,8394.141936948217,224.17399023815398
57,8418.61475849262,227.19590233608488
58,8443.087580037023,228.2661714439035
59,8467.560401581428,238.06298302456145
60,8492.033223125833,242.89399431988005
61,8516.506044670237,243.6201820258737
62,8540.978866214642,245.73357437893156
63,8565.451687759047,247.88477944179778
64,8589.924509303451,248.8397784118295
65,8614.397330847856,246.58558415218596
66,8638.87015239226,244.63923500820403
67,8663.342973936664,243.3881411437631
68,8687.815795481069,250.34452151104216
69,8712.288617025473,257.2608184699655
70,8736.761438569878,266.87995623394255
71,8761.234260114283,272.2969055060983
72,8785.707081658686,275.6689281348825
73,8810.17990320309,275.91790865703825
74,8834.652724747495,278.50045203014616
75,8859.1255462919,281.08036135479216
76,8883.598367836305,283.8261594657541
77,8908.07118938071,286.93170832439665
78,8932.544010925114,287.9897069816232
79,8957.016832469519,287.78981589123015
80,8981.489654013923,292.75732229992155
81,9005.962475558326,295.84810160442595
82,9030.435297102731,296.0115575675607
83,9054.908118647136,292.6442756538034
84,9079.38094019154,291.7676935081125
85,9103.853761735943,292.50228213115935
86,9128.326583280348,296.9975232963205
87,9152.799404824753,300.9815521125436
88,9177.272226369158,303.10308359905486
89,9201.745047913562,306.5524778251291
90,9226.217869457967,309.0387506370187
91,9250.690691002372,308.540050495112
92,9275.163512546776,308.9929323081613
93,9299.636334091181,309.9424524192453
94,9324.109155635584,312.1708421592355
95,9348.581977179987,311.8425955657602
96,9373.054798724395,311.30665491863493
97,9397.527620268798,311.5917134170175
98,9422.000441813205,310.21680878444914
99,9446.473263357606,312.2313046340585
100,9470.946084902009,313.04287003322844
101,9495.418906446415,312.8587870483041
102,9519.89172799082,311.1099796180368
103,9544.364549535225,311.20048664852385
104,9568.83737107963,309.28258179470305
105,9593.310192624034,310.35848568722014
106,9617.78301416844,313.5797366981149
107,9642.255835712844,316.92197703167204
108,9666.728657257248,316.643300998652
109,9691.201478801651,316.3369903449655
110,9715.674300346056,313.1270317916513
111,9740.147121890459,314.3635983352304
112,9764.619943434864,314.11856602474455
113,9789.092764979268,312.81804035946135
114,9813.565586523671,312.63956116482024
115,9838.038408068078,311.33041714473967
116,9862.511229612484,308.77744339748625
117,9886.98405115689,309.36014221950774
118,9911.456872701292,303.5899600867868
119,9935.929694245695,302.71974848552946
120,9960.4025157901,299.63377140804533
121,9984.875337334506,299.5820197944284
122,10009.348158878907,295.6563014869333
123,10033.820980423314,294.7141852264047
124,10058.29380196772,292.4529409293771
125,10082.766623512123,291.02865504070525
126,10107.239445056528,291.2619957809091
127,10131.71226660093,291.32988022609953
128,10156.185088145336,298.4317536239267
129,10180.65790968974,293.3383431319833
130,10205.130731234145,293.8464946632028
131,10229.60355277855,293.4901575927377
132,10254.076374322956,295.3795428161264
133,10278.54919586736,294.1426067237497
134,10303.022017411764,295.97268961712126
135,10327.494838956169,293.3589639548898
136,10351.967660500573,295.4529032592416
137,10376.440482044976,292.6072778586984
138,10400.91330358938,294.12732886120085
139,10425.386125133786,288.412232387507
140,10449.858946678189,288.1168551330209
141,10474.331768222592,285.0143914107919
142,10498.804589766998,287.90114973827605
143,10523.277411311405,285.9952297095895
144,10547.750232855808,282.17559813305144
145,10572.223054400212,278.50882052227263
146,10596.695875944615,276.77342890545134
147,10621.168697489022,276.46423815532927
148,10645.641519033426,274.7252893333078
149,10670.11434057783,277.36113356395964
150,10694.587162122236,279.09638212963347
151,10719.059983666639,275.3416471366525
152,10743.532805211044,274.57633303447966
153,10768.005626755446,273.3154249076486
154,10792.478448299853,267.0500192527414
155,10816.951269844256,266.38778685375456
156,10841.424091388659,261.75356673046355
157,10865.896912933064,258.2500285987497
158,10890.36973447747,255.4810275916696
159,10914.842556021877,250.0897579078317
160,10939.31537756628,244.6890764121652
161,10963.788199110684,243.45948027416472
162,10988.261020655087,243.77254008098845
163,11012.733842199495,246.76652525707487
164,11037.206663743897,248.3292236213327
165,11061.679485288303,248.66498278423552
166,11086.152306832704,249.0507593040109
167,11110.625128377109,248.45129298015837
168,11135.097949921514,245.24591540142302
169,11159.570771465918,243.56852721019987
170,11184.043593010325,240.32956932827238
171,11208.51641455473,239.6197290305734
172,11232.98923609913,238.74377630993132
173,11257.462057643535,238.38335560604338
174,11281.934879187942,237.28323982998137
175,11306.407700732349,232.963679779017
176,11330.880522276753,230.2586703185678
177,11355.353343821154,230.01051472469572
178,11379.826165365559,223.18220566555266
179,11404.298986909964,202.51291703029875
180,11428.771808454369,171.23984431072478
181,11453.244629998771,137.5156259421945
182,11477.717451543176,101.66981076046233
183,11502.19027308758,76.70023487850432
184,11526.663094631986,60.23154591366057
185,11551.135916176392,47.80984066768889
186,11575.608737720795,37.002487171137375
187,11600.0815592652,26.290121305429977
188,11624.554380809604,15.706426132166428
189,11649.02720235401,8.934769261324448
190,11673.500023898414,4.794252264940781
191,11697.97284544282,3.302430379831833
192,11722.445666987223,1.7819142226815643
193,11746.918488531626,0.8489920978188934
194,11771.391310076033,0.41527186676268
