,xyd,xydiff,xyoff,confile,beam,gfile,dfile,xyref
0,192.81532,29.02925471303422,0.0,/Users/kbhirombhakdi/_work/_calib_files/WFC3.IR.G141.cal.V4.32/G141.F140W.V4.32.conf,A,./idwbk4d9q_S03/idwbk4d9q_crclean.fits,/Users/kbhirombhakdi/_work/_data/15510/mastDownload/HST/idwbk4czq/idwbk4czq_flt.fits,221.84457471303423
1,246.72501,21.707601854924434,0.0,,,1.0,1.0,268.4326118549244
