,xyd,xydiff,xyoff,confile,beam,gfile,dfile,xyref
0,229.30614,21.09942253125979,0.0,/Users/kbhirombhakdi/_work/_calib_files/WFC3.IR.G141.cal.V4.32/G141.F140W.V4.32.conf,A,/Users/kbhirombhakdi/_work/_data/15510/mastDownload/HST/idwbk4d3q/idwbk4d3q_flt.fits,/Users/kbhirombhakdi/_work/_data/15510/mastDownload/HST/idwbk4czq/idwbk4czq_flt.fits,250.4055625312598
1,142.09023,18.853808546267658,0.0,,,1.0,1.0,160.94403854626765
