,ww,cps,apcorr,drzblot_apcorr,sensitivity,wwperpix,flam
0,6987.700949252037,-0.002334631808015186,0.42112076151104116,2.1637108223074217,1.0,24.010943252042125,5.7187528478335976e-05
1,7011.7118925040795,0.003689340400220842,0.42112076151104116,2.1637108223074217,1.0,24.010943252043944,4.790421417656961e-05
2,7035.7228357561235,-0.008290985601687173,0.42112076151104116,2.1637108223074217,1.0,24.010943252043035,-0.0004553225026359051
3,7059.7337790081665,0.0032194749488341223,0.42112076151104116,2.1637108223074217,1.0,24.010943252043035,-0.00030368312877785216
4,7083.7447222602095,0.004757243963405489,0.42112076151104116,2.1637108223074217,1.0,24.010943252043944,-0.00035539295189508034
5,7107.7556655122535,0.007648574856181312,0.42112076151104116,2.1637108223074217,1.0,24.010943252042125,0.0002056882497013267
6,7131.766608764296,0.00360395165502414,0.42112076151104116,2.1637108223074217,1.0,24.010943252043944,0.00022686604084267857
7,7155.7775520163395,0.004422173397867102,0.42112076151104116,2.1637108223074217,1.0,24.010943252043035,0.0005589154731525329
8,7179.788495268383,0.0031885052443172412,0.42112076151104116,2.1637108223074217,1.0,24.010943252043035,6.0241167322573834e-05
9,7203.799438520426,0.003458662278450486,0.42112076151104116,2.1637108223074217,1.0,24.010943252043944,-3.832770360986976e-05
10,7227.81038177247,0.007642937125694083,0.42112076151104116,2.1637108223074217,1.0,24.010943252042125,0.0002712184882957045
11,7251.821325024512,0.0084697419373847,0.42112076151104116,2.1637108223074217,1.0,24.010943252043944,-5.507990629217711e-05
12,7275.832268276556,0.0048965318717560935,0.42112076151104116,2.1637108223074217,1.0,24.010943252042125,0.00016730573231385964
13,7299.843211528598,-0.014581283582514093,0.42112076151104116,2.1637108223074217,1.0,24.010943252043944,-0.000602824127254884
14,7323.854154780642,-0.007489315349192616,0.42112076151104116,2.1637108223074217,1.0,24.010943252043944,-0.0007415964265948307
15,7347.865098032686,-0.00904270281731756,0.42112076151104116,2.1637108223074217,1.0,24.010943252042125,-0.000520570245248131
16,7371.876041284728,-0.00922637554850414,0.42112076151104116,2.1637108223074217,1.0,24.010943252043035,-0.0002798714369087215
17,7395.886984536771,-0.006185436997342086,0.42112076151104116,2.1637108223074217,1.0,24.010943252043035,-0.0008308971068559507
18,7419.897927788814,-0.015021319964124369,0.42112076151104116,2.1637108223074217,1.0,24.010943252043944,-0.00016016300900869397
19,7443.908871040858,-0.0052641300396713,0.42112076151104116,2.1637108223074217,1.0,24.010943252043035,0.00012588554990813436
20,7467.919814292901,-0.0004328467733908381,0.42112076151104116,2.1637108223074217,8242335411043.109,24.010943252043035,-5.681437517825593e-17
21,7491.930757544944,-0.0047544990204621,0.42112076151104116,2.1637108223074217,9902397344931.268,24.010943252043035,-7.903045810045732e-17
22,7515.941700796987,-0.0015005334688728,0.42112076151104116,2.1637108223074217,14008190475595.148,24.010943252043035,-8.400718499306395e-18
23,7539.95264404903,-0.00540061540644976,0.42112076151104116,2.1637108223074217,19499620335292.73,24.010943252043944,-2.159407489887523e-17
