,ww,cps
0,7023.663930461566,-0.8453046673776043
1,7048.13675200597,-0.35828673782361875
2,7072.609573550373,0.28596425113664736
3,7097.082395094779,-0.1387729639054669
4,7121.555216639184,0.304244638061391
5,7146.028038183586,0.004313111877308984
6,7170.500859727992,0.04377770481096377
7,7194.973681272398,-0.3538962596894635
8,7219.4465028168015,-0.5527509445191754
9,7243.919324361204,-1.072435974502696
10,7268.392145905609,0.36479866561876406
11,7292.864967450015,-0.878566264534129
12,7317.337788994419,-1.0306286806107892
13,7341.810610538823,0.01878261623369326
14,7366.283432083227,0.5768938070295917
15,7390.756253627632,0.17418730316148867
16,7415.2290751720375,-0.43420338573469053
17,7439.70189671644,0.11651945171342959
18,7464.174718260846,0.10952651557909121
19,7488.64753980525,0.25950348434435
20,7513.120361349655,0.9903527503965961
21,7537.593182894059,1.2338922029493915
22,7562.066004438464,-0.012313186550272803
23,7586.538825982868,2.096219063377248
24,7611.011647527272,4.310805917358266
25,7635.484469071676,5.98342013416277
26,7659.957290616082,10.118060112571584
27,7684.430112160486,12.3382416969298
28,7708.9029337048905,19.192716479873525
29,7733.375755249294,27.202648401832448
30,7757.848576793699,36.421789527511464
31,7782.321398338105,40.13832724151598
32,7806.7942198825085,45.73527240810381
33,7831.267041426911,58.48991835174547
34,7855.739862971317,73.04032290039049
35,7880.212684515722,86.4298126703261
36,7904.685506060126,104.33588850555407
37,7929.15832760453,117.32820308265673
38,7953.631149148936,124.2418221240996
39,7978.103970693339,116.03798162994372
40,8002.5767922377445,149.48991406021105
41,8027.049613782148,152.34739291725145
42,8051.522435326553,161.53462636528002
43,8075.995256870959,164.85151279029833
44,8100.4680784153625,161.41087663230883
45,8124.940899959765,170.55251300392138
46,8149.41372150417,176.3671482807158
47,8173.886543048576,179.36760270652758
48,8198.35936459298,186.04669725952135
49,8222.832186137384,191.45669019279467
50,8247.305007681789,198.70193421897875
51,8271.777829226194,205.79909861145006
52,8296.250650770598,213.5488117938994
53,8320.723472315001,219.47108566818224
54,8345.196293859406,224.71154153404223
55,8369.669115403809,229.70923245010363
56,8394.141936948217,233.73538744506823
57,8418.61475849262,236.35090434608446
58,8443.087580037023,196.401449084854
59,8467.560401581428,247.980137706375
60,8492.033223125833,251.9731830364226
61,8516.506044670237,255.09226024208056
62,8540.978866214642,256.72991454658495
63,8565.451687759047,258.3008972412108
64,8589.924509303451,257.1325918441771
65,8614.397330847856,258.52231061515795
66,8638.87015239226,257.78153646049486
67,8663.342973936664,251.27906310615526
68,8687.815795481069,258.569164634323
69,8712.288617025473,267.054947257614
70,8736.761438569878,277.2470563655852
71,8761.234260114283,282.4716895824431
72,8785.707081658686,292.3145507579802
73,8810.17990320309,282.51923167762743
74,8834.652724747495,288.13859927711474
75,8859.1255462919,289.1940506702422
76,8883.598367836305,291.3171395069121
77,8908.07118938071,298.3499683147429
78,8932.544010925114,299.5122855907439
79,8957.016832469519,296.5950545078276
80,8981.489654013923,302.4164193874358
81,9005.962475558326,305.22974813041674
82,9030.435297102731,305.1231483226775
83,9054.908118647136,301.11909091529833
84,9079.38094019154,302.82496869621264
85,9103.853761735943,301.69732081947313
86,9128.326583280348,308.65888917503344
87,9152.799404824753,311.39748036918627
88,9177.272226369158,309.48816049156176
89,9201.745047913562,319.2457822566985
90,9226.217869457967,323.11064612922655
91,9250.690691002372,321.815173984146
92,9275.163512546776,320.0372036701201
93,9299.636334091181,320.874216914749
94,9324.109155635584,322.7516936069487
95,9348.581977179987,322.0719026332854
96,9373.054798724395,323.0149916416167
97,9397.527620268798,321.7593764072417
98,9422.000441813205,319.78699195442186
99,9446.473263357606,320.9900001293181
100,9470.946084902009,325.11477696952807
101,9495.418906446415,320.5472377544402
102,9519.89172799082,319.9204143291472
103,9544.364549535225,320.18845164833056
104,9568.83737107963,316.7660249477385
105,9593.310192624034,317.9960283046721
106,9617.78301416844,321.6127985721587
107,9642.255835712844,322.35960567054735
108,9666.728657257248,322.61655366477953
109,9691.201478801651,330.60213553962694
110,9715.674300346056,325.49490535316454
111,9740.147121890459,326.30862939414965
112,9764.619943434864,324.1956614261626
113,9789.092764979268,319.08344256935106
114,9813.565586523671,321.36375606117235
115,9838.038408068078,318.96774280128466
116,9862.511229612484,317.08276975212084
117,9886.98405115689,319.5447343593596
118,9911.456872701292,314.64036500511156
119,9935.929694245695,314.2482451206206
120,9960.4025157901,306.0934385066985
121,9984.875337334506,311.5116909748076
122,10009.348158878907,301.2910803562163
123,10033.820980423314,305.00581729469286
124,10058.29380196772,302.0994175678252
125,10082.766623512123,303.7872618442534
126,10107.239445056528,302.71487271842943
127,10131.71226660093,299.9541124111174
128,10156.185088145336,305.6746934658049
129,10180.65790968974,300.49794805107103
130,10205.130731234145,303.43720710334765
131,10229.60355277855,305.23419177589403
132,10254.076374322956,307.2534755474089
133,10278.54919586736,312.8724793201445
134,10303.022017411764,311.06393754539477
135,10327.494838956169,304.609830737686
136,10351.967660500573,309.60813367424
137,10376.440482044976,304.45174348411547
138,10400.91330358938,304.55323207435595
139,10425.386125133786,300.3029803043364
140,10449.858946678189,306.46131312904345
141,10474.331768222592,297.4577759510039
142,10498.804589766998,307.95420587120043
143,10523.277411311405,291.5201710468291
144,10547.750232855808,288.7508929973601
145,10572.223054400212,285.4224427944182
146,10596.695875944615,286.8054193264006
147,10621.168697489022,286.04197061119066
148,10645.641519033426,279.79762256202685
149,10670.11434057783,284.13051497993456
150,10694.587162122236,298.3400386577605
151,10719.059983666639,282.82118451652514
152,10743.532805211044,282.1143692737578
153,10768.005626755446,285.2788790470122
154,10792.478448299853,276.2413076168059
155,10816.951269844256,276.7542365795134
156,10841.424091388659,271.58985984382616
157,10865.896912933064,267.7963465457915
158,10890.36973447747,265.8595470195769
159,10914.842556021877,260.5271281009673
160,10939.31537756628,250.7984684711455
161,10963.788199110684,252.06546151695238
162,10988.261020655087,249.57974517402636
163,11012.733842199495,255.24692475852953
164,11037.206663743897,257.19206464347826
165,11061.679485288303,253.09700810966478
166,11086.152306832704,256.5931233173369
167,11110.625128377109,256.41697776374804
168,11135.097949921514,249.87104260978685
169,11159.570771465918,250.43252980766283
170,11184.043593010325,243.85902011451708
171,11208.51641455473,246.78570735511767
172,11232.98923609913,245.4748281246184
173,11257.462057643535,245.17746961173998
174,11281.934879187942,255.96553742942797
175,11306.407700732349,240.7713812595366
176,11330.880522276753,235.72662675437914
177,11355.353343821154,239.3508595233916
178,11379.826165365559,229.99714458045946
179,11404.298986909964,213.21539390144335
180,11428.771808454369,183.5601576572417
181,11453.244629998771,141.6843396430968
182,11477.717451543176,106.50031054077135
183,11502.19027308758,79.55742943344103
184,11526.663094631986,63.62474262771593
185,11551.135916176392,49.91714942512499
186,11575.608737720795,38.31115603504168
187,11600.0815592652,27.079734802818166
188,11624.554380809604,17.150050998306142
189,11649.02720235401,9.268681049918996
190,11673.500023898414,4.710820794677602
191,11697.97284544282,3.2823963171003925
192,11722.445666987223,2.9771956211088764
193,11746.918488531626,0.3103353386877643
194,11771.391310076033,0.39167213497148623
195,11795.864131620438,-0.06318354549421201
196,11820.336953164839,0.5997979646681415
197,11844.809774709243,0.3088293081282245
198,11869.282596253648,0.49256801662431826
199,11893.755417798051,-0.4829845422746075
200,11918.22823934246,-1.5524737829209698
201,11942.701060886862,0.850857735252248
202,11967.173882431267,-0.022401570701731544
203,11991.646703975672,0.1577639585493671
204,12016.119525520076,-0.5903801912309063
205,12040.59234706448,-0.6602838629723919
206,12065.065168608886,0.48744952735887637
207,12089.537990153289,0.7419115310667621
208,12114.010811697693,-0.5043694967271222
209,12138.483633242096,0.3870506888388263
210,12162.956454786505,-0.47869116010679136
211,12187.429276330906,-0.4762874835969342
212,12211.90209787531,0.46297299919115176
213,12236.374919419717,-0.1867923730851544
214,12260.847740964122,-1.1732632512093915
215,12285.320562508523,0.5029807096479999
216,12309.79338405293,-0.4621250623704327
217,12334.266205597334,0.6921193605421649
218,12358.73902714174,0.21533525047289004
219,12383.211848686145,0.16496908721910586
220,12407.684670230547,-1.169397711181773
221,12432.157491774951,-0.15575206222547422
222,12456.630313319356,-0.8438042396546734
223,12481.103134863759,-0.07753294649137388
224,12505.575956408164,-0.2809184783936871
