,xyd,xydiff,xyoff,confile,beam,gfile,dfile,xyref
0,228.01077,29.02925471303422,0.0,/Users/kbhirombhakdi/_work/_calib_files/WFC3.IR.G141.cal.V4.32/G141.F140W.V4.32.conf,A,/Users/kbhirombhakdi/_work/_data/15510/mastDownload/HST/idwbk6miq/idwbk6miq_flt.fits,/Users/kbhirombhakdi/_work/_data/15510/mastDownload/HST/idwbk6m6q/idwbk6m6q_flt.fits,257.0400247130342
1,143.14414,21.707601854924434,0.0,,,1.0,1.0,164.85174185492443
