,xyd,xydiff,xyoff,confile,beam,gfile,dfile,xyref
0,619.99694,2.6425730404642342,0.0,/Users/kbhirombhakdi/_work/_calib_files/WFC3.IR.G141.cal.V4.32/G141.F160W.V4.32.conf,A,/Users/kbhirombhakdi/_work/_data/15089/mastDownload/HST/idlk04bfq/idlk04bfq_flt.fits,/Users/kbhirombhakdi/_work/_data/15089/mastDownload/HST/idlk04b9q/idlk04b9q_flt.fits,622.6395130404642
1,540.00287,3.780194847444647,0.0,,,1.0,1.0,543.7830648474446
