,xyd,xydiff,xyoff,confile,beam,gfile,dfile,xyref
0,229.30614,7.9298243845036325,0.0,/Users/kbhirombhakdi/_work/_calib_files/WFC3.IR.G141.cal.V4.32/G141.F140W.V4.32.conf,A,/Users/kbhirombhakdi/_work/_data/15510/mastDownload/HST/idwbk4d6q/idwbk4d6q_flt.fits,/Users/kbhirombhakdi/_work/_data/15510/mastDownload/HST/idwbk4czq/idwbk4czq_flt.fits,237.23596438450363
1,142.09023,2.830432685396289,0.0,,,1.0,1.0,144.92066268539628
