,xyd,xydiff,xyoff,confile,beam,gfile,dfile,xyref
0,229.02542,18.47953954876894,0.0,/Users/kbhirombhakdi/_work/_calib_files/WFC3.IR.G102.cal.V4.32/G102.F105W.V4.32.conf,A,/Users/kbhirombhakdi/_work/_data/15510/mastDownload/HST/idwbk5m3q/idwbk5m3q_flt.fits,/Users/kbhirombhakdi/_work/_data/15510/mastDownload/HST/idwbk5luq/idwbk5luq_flt.fits,247.50495954876894
1,143.12601,12.257309668082343,0.0,,,1.0,1.0,155.38331966808235
