,xyd,xydiff,xyoff,confile,beam,gfile,dfile,xyref
0,351.32706,-7.797270781222835,0.0,/Users/kbhirombhakdi/_work/_calib_files/WFC3.IR.G102.cal.V4.32/G102.F105W.V4.32.conf,A,../20200803/iab901emq_GD153/iab901emq_crclean.fits,/Users/kbhirombhakdi/_work/_data/11552/G102_set/mastDownload/HST/iab901ejq/iab901ejq_flt.fits,343.5297892187772
1,545.13459,7.797270781222845,0.0,,,1.0,1.0,552.9318607812229
