,xg,yg,halfdyup,halfdylow
0,202.8592251642653,201.67364870288563,20,20
1,203.8592251642653,201.68262492993898,20,20
2,204.8592251642653,201.69160115699236,20,20
3,205.8592251642653,201.70057738404574,20,20
4,206.8592251642653,201.7095536110991,20,20
5,207.8592251642653,201.71852983815248,20,20
6,208.8592251642653,201.72750606520583,20,20
7,209.8592251642653,201.7364822922592,20,20
8,210.8592251642653,201.7454585193126,20,20
9,211.8592251642653,201.75443474636594,20,20
10,212.8592251642653,201.76341097341933,20,20
11,213.8592251642653,201.7723872004727,20,20
12,214.8592251642653,201.78136342752606,20,20
13,215.8592251642653,201.79033965457944,20,20
14,216.8592251642653,201.79931588163282,20,20
15,217.8592251642653,201.80829210868617,20,20
16,218.8592251642653,201.81726833573956,20,20
17,219.8592251642653,201.82624456279294,20,20
18,220.8592251642653,201.8352207898463,20,20
19,221.8592251642653,201.84419701689967,20,20
20,222.8592251642653,201.85317324395305,20,20
21,223.8592251642653,201.8621494710064,20,20
22,224.8592251642653,201.87112569805979,20,20
23,225.8592251642653,201.88010192511317,20,20
24,226.8592251642653,201.88907815216652,20,20
25,227.8592251642653,201.8980543792199,20,20
26,228.8592251642653,201.90703060627328,20,20
27,229.8592251642653,201.91600683332663,20,20
28,230.8592251642653,201.92498306038001,20,20
29,231.8592251642653,201.9339592874334,20,20
30,232.8592251642653,201.94293551448675,20,20
31,233.8592251642653,201.95191174154013,20,20
32,234.8592251642653,201.9608879685935,20,20
33,235.8592251642653,201.96986419564686,20,20
34,236.8592251642653,201.97884042270024,20,20
35,237.8592251642653,201.98781664975363,20,20
36,238.8592251642653,201.99679287680698,20,20
37,239.8592251642653,202.00576910386036,20,20
38,240.8592251642653,202.01474533091374,20,20
39,241.8592251642653,202.0237215579671,20,20
40,242.8592251642653,202.03269778502047,20,20
41,243.8592251642653,202.04167401207386,20,20
42,244.8592251642653,202.0506502391272,20,20
43,245.8592251642653,202.0596264661806,20,20
44,246.8592251642653,202.06860269323394,20,20
45,247.8592251642653,202.07757892028732,20,20
46,248.8592251642653,202.0865551473407,20,20
47,249.8592251642653,202.09553137439406,20,20
48,250.8592251642653,202.10450760144744,20,20
49,251.8592251642653,202.11348382850082,20,20
50,252.8592251642653,202.12246005555417,20,20
51,253.8592251642653,202.13143628260755,20,20
52,254.8592251642653,202.14041250966093,20,20
53,255.8592251642653,202.1493887367143,20,20
54,256.8592251642653,202.15836496376767,20,20
55,257.8592251642653,202.16734119082105,20,20
56,258.8592251642653,202.1763174178744,20,20
57,259.8592251642653,202.18529364492778,20,20
58,260.8592251642653,202.19426987198116,20,20
59,261.8592251642653,202.20324609903452,20,20
60,262.8592251642653,202.2122223260879,20,20
61,263.8592251642653,202.22119855314128,20,20
62,264.8592251642653,202.23017478019463,20,20
63,265.8592251642653,202.239151007248,20,20
64,266.8592251642653,202.2481272343014,20,20
65,267.8592251642653,202.25710346135475,20,20
66,268.8592251642653,202.26607968840813,20,20
67,269.8592251642653,202.2750559154615,20,20
68,270.8592251642653,202.28403214251486,20,20
69,271.8592251642653,202.29300836956824,20,20
70,272.8592251642653,202.30198459662162,20,20
71,273.8592251642653,202.31096082367498,20,20
72,274.8592251642653,202.31993705072836,20,20
73,275.8592251642653,202.32891327778174,20,20
74,276.8592251642653,202.3378895048351,20,20
75,277.8592251642653,202.34686573188847,20,20
76,278.8592251642653,202.35584195894182,20,20
77,279.8592251642653,202.3648181859952,20,20
78,280.8592251642653,202.37379441304859,20,20
79,281.8592251642653,202.38277064010194,20,20
80,282.8592251642653,202.39174686715532,20,20
81,283.8592251642653,202.4007230942087,20,20
82,284.8592251642653,202.40969932126205,20,20
83,285.8592251642653,202.41867554831543,20,20
84,286.8592251642653,202.42765177536882,20,20
85,287.8592251642653,202.43662800242217,20,20
86,288.8592251642653,202.44560422947555,20,20
87,289.8592251642653,202.45458045652893,20,20
88,290.8592251642653,202.46355668358228,20,20
89,291.8592251642653,202.47253291063566,20,20
90,292.8592251642653,202.48150913768905,20,20
91,293.8592251642653,202.4904853647424,20,20
92,294.8592251642653,202.49946159179578,20,20
93,295.8592251642653,202.50843781884916,20,20
94,296.8592251642653,202.5174140459025,20,20
95,297.8592251642653,202.5263902729559,20,20
96,298.8592251642653,202.53536650000927,20,20
97,299.8592251642653,202.54434272706263,20,20
98,300.8592251642653,202.553318954116,20,20
99,301.8592251642653,202.5622951811694,20,20
100,302.8592251642653,202.57127140822274,20,20
101,303.8592251642653,202.58024763527612,20,20
102,304.8592251642653,202.5892238623295,20,20
103,305.8592251642653,202.59820008938286,20,20
104,306.8592251642653,202.60717631643624,20,20
105,307.8592251642653,202.61615254348962,20,20
106,308.8592251642653,202.62512877054297,20,20
107,309.8592251642653,202.63410499759635,20,20
108,310.8592251642653,202.64308122464973,20,20
109,311.8592251642653,202.6520574517031,20,20
110,312.8592251642653,202.66103367875647,20,20
111,313.8592251642653,202.67000990580985,20,20
112,314.8592251642653,202.6789861328632,20,20
113,315.8592251642653,202.68796235991658,20,20
114,316.8592251642653,202.69693858696996,20,20
115,317.8592251642653,202.70591481402332,20,20
116,318.8592251642653,202.7148910410767,20,20
117,319.8592251642653,202.72386726813005,20,20
118,320.8592251642653,202.73284349518343,20,20
119,321.8592251642653,202.7418197222368,20,20
120,322.8592251642653,202.75079594929016,20,20
121,323.8592251642653,202.75977217634355,20,20
122,324.8592251642653,202.76874840339693,20,20
123,325.8592251642653,202.77772463045028,20,20
124,326.8592251642653,202.78670085750366,20,20
125,327.8592251642653,202.79567708455704,20,20
126,328.8592251642653,202.8046533116104,20,20
127,329.8592251642653,202.81362953866378,20,20
128,330.8592251642653,202.82260576571716,20,20
129,331.8592251642653,202.8315819927705,20,20
130,332.8592251642653,202.8405582198239,20,20
131,333.8592251642653,202.84953444687727,20,20
132,334.8592251642653,202.85851067393062,20,20
133,335.8592251642653,202.867486900984,20,20
134,336.8592251642653,202.8764631280374,20,20
135,337.8592251642653,202.88543935509074,20,20
136,338.8592251642653,202.89441558214412,20,20
137,339.8592251642653,202.9033918091975,20,20
138,340.8592251642653,202.91236803625085,20,20
139,341.8592251642653,202.92134426330423,20,20
140,342.8592251642653,202.93032049035762,20,20
141,343.8592251642653,202.93929671741097,20,20
142,344.8592251642653,202.94827294446435,20,20
143,345.8592251642653,202.95724917151773,20,20
144,346.8592251642653,202.96622539857108,20,20
145,347.8592251642653,202.97520162562446,20,20
146,348.8592251642653,202.98417785267785,20,20
147,349.8592251642653,202.9931540797312,20,20
148,350.8592251642653,203.00213030678458,20,20
149,351.8592251642653,203.01110653383796,20,20
150,352.8592251642653,203.0200827608913,20,20
151,353.8592251642653,203.0290589879447,20,20
152,354.8592251642653,203.03803521499805,20,20
153,355.8592251642653,203.04701144205143,20,20
154,356.8592251642653,203.0559876691048,20,20
155,357.8592251642653,203.06496389615816,20,20
156,358.8592251642653,203.07394012321154,20,20
157,359.8592251642653,203.08291635026492,20,20
158,360.8592251642653,203.09189257731828,20,20
159,361.8592251642653,203.10086880437166,20,20
160,362.8592251642653,203.10984503142504,20,20
161,363.8592251642653,203.1188212584784,20,20
162,364.8592251642653,203.12779748553177,20,20
163,365.8592251642653,203.13677371258515,20,20
164,366.8592251642653,203.1457499396385,20,20
165,367.8592251642653,203.1547261666919,20,20
166,368.8592251642653,203.16370239374527,20,20
167,369.8592251642653,203.17267862079862,20,20
168,370.8592251642653,203.181654847852,20,20
169,371.8592251642653,203.19063107490538,20,20
170,372.8592251642653,203.19960730195874,20,20
171,373.8592251642653,203.20858352901212,20,20
172,374.8592251642653,203.2175597560655,20,20
173,375.8592251642653,203.22653598311885,20,20
174,376.8592251642653,203.23551221017223,20,20
