,xyd,xydiff,xyoff,confile,beam,gfile,dfile,xyref
0,619.36497,-1.5862767677319756,0.0,/Users/kbhirombhakdi/_work/_calib_files/WFC3.IR.G102.cal.V4.32/G102.F110W.V4.32.conf,A,/Users/kbhirombhakdi/_work/_data/15089/mastDownload/HST/idlk03b7q/idlk03b7q_flt.fits,/Users/kbhirombhakdi/_work/_data/15089/mastDownload/HST/idlk03azq/idlk03azq_flt.fits,617.778693232268
1,540.27546,2.3628849375417706,0.0,,,1.0,1.0,542.6383449375418
