,ww,cps,apcorr,drzblot_apcorr,sensitivity,wwperpix,flam
0,6987.594461073837,-0.1370854829474205,0.9658124514915255,0.9265241174546928,1.0,24.009329703463663,-0.0063806056224969
1,7011.603790777301,-0.09134261357028428,0.9658124514915255,0.9265241174546928,1.0,24.009329703464573,-0.004251516507722688
2,7035.613120480765,-0.121234521739077,0.9658124514915255,0.9265241174546928,1.0,24.009329703464573,-0.005642827047892044
3,7059.62245018423,-0.13205950009067002,0.9658124514915255,0.9265241174546928,1.0,24.009329703464573,-0.0061466726502748354
4,7083.631779887694,-0.13474516617495957,0.9658124514915255,0.9265241174546928,1.0,24.009329703463663,-0.006271676230151865
5,7107.641109591158,-0.12551920162875596,0.9658124514915255,0.9265241174546928,1.0,24.009329703463663,-0.005842256279980755
6,7131.650439294622,-0.12668268429477159,0.9658124514915255,0.9265241174546928,1.0,24.009329703464573,-0.005896410256614983
7,7155.659768998086,-0.11162261711795274,0.9658124514915255,0.9265241174546928,1.0,24.009329703463663,-0.005195443624426677
8,7179.66909870155,-0.10366164194781724,0.9658124514915255,0.9265241174546928,1.0,24.009329703464573,-0.004824902252437401
9,7203.6784284050145,-0.08088950859744493,0.9658124514915255,0.9265241174546928,1.0,24.009329703463663,-0.0037649796481792975
10,7227.687758108478,-0.04358004080493394,0.9658124514915255,0.9265241174546928,1.0,24.009329703465482,-0.0020284208612755743
11,7251.697087811944,-0.05440227734286729,0.9658124514915255,0.9265241174546928,1.0,24.009329703462754,-0.0025321388467054997
12,7275.706417515406,-0.024207994811129008,0.9658124514915255,0.9265241174546928,1.0,24.009329703464573,-0.0011267543760304936
13,7299.715747218871,-0.055540010802339945,0.9658124514915255,0.9265241174546928,1.0,24.009329703465482,-0.0025850943336928308
14,7323.7250769223365,-0.06898628222186509,0.9658124514915255,0.9265241174546928,1.0,24.009329703462754,-0.003210947291835686
15,7347.734406625799,-0.03083996521670762,0.9658124514915255,0.9265241174546928,1.0,24.009329703464573,-0.0014354375914100298
16,7371.743736329264,0.010595276482511129,0.9658124514915255,0.9265241174546928,1.0,24.009329703461844,0.0004931541928634019
17,7395.753066032726,-0.07113181101520005,0.9658124514915255,0.9265241174546928,1.0,24.009329703465482,-0.0033108103319446206
18,7419.762395736191,-0.0814318512602562,0.9658124514915255,0.9265241174546928,1.0,24.009329703464573,-0.003790222836365469
19,7443.771725439656,-0.08111344324786607,0.9658124514915255,0.9265241174546928,1.0,24.009329703464573,-0.0037754026241123323
20,7467.78105514312,-0.08340857969958726,0.9658124514915255,0.9265241174546928,8225638250537.682,24.009329703464573,-4.719669152431382e-16
21,7491.790384846585,-0.00795851694781724,0.9658124514915255,0.9265241174546928,9883933208802.906,24.009329703462754,-3.747768695827089e-17
22,7515.799714550048,-0.04111538874347154,0.9658124514915255,0.9265241174546928,13981831568082.736,24.009329703465482,-1.368707889388827e-16
23,7539.809044253513,-0.03536705719668809,0.9658124514915255,0.9265241174546928,19449175502011.953,24.009329703464573,-8.463854041289676e-17
24,7563.818373956978,-0.0308593963309044,0.9658124514915255,0.9265241174546928,30721745876747.434,24.009329703462754,-4.675326763559921e-17
25,7587.82770366044,-0.010071322791170512,0.9658124514915255,0.9265241174546928,47839724133715.914,24.009329703464573,-9.798696015097486e-18
26,7611.837033363905,-0.026495680682253275,0.9658124514915255,0.9265241174546928,68288872472342.79,24.009329703465482,-1.805907804717492e-17
27,7635.8463630673705,-4.749047000351947e-05,0.9658124514915255,0.9265241174546928,92107761941661.52,24.009329703463663,-2.399831081102883e-20
28,7659.855692770834,0.017952814228940572,0.9658124514915255,0.9265241174546928,124233906080668.06,24.009329703463663,6.726092452522072e-18
29,7683.865022474298,0.04171772254269179,0.9658124514915255,0.9265241174546928,177485936941159.62,24.009329703464573,1.0940245801556057e-17
30,7707.874352177762,0.059939160473752584,0.9658124514915255,0.9265241174546928,249602700288846.7,24.009329703463663,1.1177168863403738e-17
31,7731.883681881226,0.08740074885647353,0.9658124514915255,0.9265241174546928,322998596925217.56,24.009329703465482,1.2594616667809232e-17
32,7755.8930115846915,0.21742273820202407,0.9658124514915255,0.9265241174546928,388516344953485.2,24.009329703462754,2.604750333955757e-17
33,7779.902341288154,0.14179386151592788,0.9658124514915255,0.9265241174546928,454814160334458.06,24.009329703464573,1.4510884592354446e-17
34,7803.911670991619,0.1637202049569374,0.9658124514915255,0.9265241174546928,546231615440022.1,24.009329703462754,1.395069623339493e-17
35,7827.921000695082,0.3064015652016884,0.9658124514915255,0.9265241174546928,675129214158522.4,24.009329703465482,2.1123920004827223e-17
36,7851.930330398547,0.33221490634243545,0.9658124514915255,0.9265241174546928,832338130885549.8,24.009329703463663,1.8577606519329945e-17
37,7875.939660102011,0.48599810851376113,0.9658124514915255,0.9265241174546928,998342282650167.6,24.009329703463663,2.2658207503416125e-17
38,7899.948989805474,0.48989148391048964,0.9658124514915255,0.9265241174546928,1151569814172913.2,24.009329703466392,1.9800677642411833e-17
39,7923.958319508941,0.48612274182598647,0.9658124514915255,0.9265241174546928,1288360245610406.8,24.009329703462754,1.7562205679364796e-17
40,7947.967649212404,0.4767359043435341,0.9658124514915255,0.9265241174546928,1417317591023514.8,24.009329703462754,1.5656011064055542e-17
41,7971.976978915866,0.5294830943421608,0.9658124514915255,0.9265241174546928,1547464872803865.8,24.009329703466392,1.5925817501067263e-17
42,7995.986308619333,0.7119743372277504,0.9658124514915255,0.9265241174546928,1664455641993676.2,24.009329703462754,1.9909600706585324e-17
43,8019.9956383227955,0.8401996637658363,0.9658124514915255,0.947353995886736,1771140031096715.0,24.009329703464573,2.1594565863504367e-17
44,8044.00496802626,0.7664265776948219,0.9658124514915255,0.9501541125621716,1860679474741988.8,24.009329703465482,1.8695285489503102e-17
45,8068.0142977297255,0.7014092947320228,0.9658124514915255,0.9519892359630155,1929431311314919.5,24.009329703462754,1.64678658691068e-17
46,8092.023627433188,0.8176399613694435,0.9658124514915255,0.9543327370388088,1994339400006179.2,24.009329703464573,1.852637208555497e-17
47,8116.032957136653,0.9022160912827736,0.9658124514915255,0.9572746746574852,2065389063897267.2,24.009329703461844,1.967883073912894e-17
48,8140.042286840115,0.9044122840241676,0.9658124514915255,0.9615925503955292,2141511326960257.5,24.0093297034673,1.8940094905288735e-17
49,8164.051616543582,0.8486848617867714,0.9658124514915255,0.969417836653988,2217432618369041.5,24.009329703463663,1.702598247673347e-17
50,8188.060946247046,0.9371237303094154,0.9658124514915255,0.9743674381851936,2296220612955511.0,24.009329703463663,1.8062910350172842e-17
51,8212.07027595051,0.9931339169816261,0.9658124514915255,0.9777850763935672,2390559144942972.0,24.009329703463663,1.832281010818926e-17
52,8236.079605653973,1.0558338309602036,0.9658124514915255,0.9791191399209442,2506271450038203.5,24.009329703465482,1.8554920190679686e-17
53,8260.088935357438,1.1273500467614426,0.9658124514915255,0.980261793831108,2638882052359372.0,24.009329703463663,1.8794202244914573e-17
54,8284.098265060902,1.2602310921029343,0.9658124514915255,0.9834455627191044,2770416272427263.0,24.009329703463663,1.9947202656935203e-17
55,8308.107594764366,1.3982426668481125,0.9658124514915255,0.9857497696222434,2891240894578737.0,24.009329703463663,2.1157227324776673e-17
56,8332.11692446783,1.36415119422238,0.9658124514915255,0.9877413557380068,3001877742733540.5,24.009329703465482,1.9840537501738715e-17
57,8356.126254171295,1.269187941677977,0.9658124514915255,0.988832597868139,3082411032999508.0,24.009329703465482,1.7957247820583602e-17
58,8380.13558387476,1.3475511218384995,0.9658124514915255,0.9879741878193812,3164402899849864.0,24.009329703461844,1.8588101799089484e-17
59,8404.144913578222,1.408254697449614,0.9658124514915255,0.9870852454210091,3248147133933899.0,24.009329703463663,1.8941659223810863e-17
60,8428.154243281686,1.349351778157164,0.9658124514915255,0.9880980821509124,3345336822052051.0,24.009329703465482,1.760404389796584e-17
61,8452.163572985151,1.368504598267485,0.9658124514915255,0.9894996004977042,3455900132835454.0,24.009329703463663,1.7258244532644023e-17
62,8476.172902688615,1.407337560780455,0.9658124514915255,0.9896862747105172,3560288224248529.5,24.009329703463663,1.722434588132365e-17
63,8500.182232392079,1.4895112062768234,0.9658124514915255,0.9890121132492472,3652367619387437.5,24.009329703465482,1.778258301039124e-17
64,8524.191562095544,1.4645570660905136,0.9658124514915255,0.989685416465947,3731001752241243.5,24.009329703463663,1.7104517948796814e-17
65,8548.200891799008,1.3606766606644882,0.9658124514915255,0.9906665434945396,3794284260155716.0,24.009329703463663,1.561078488537355e-17
66,8572.210221502472,1.431601956017424,0.9658124514915255,0.9919707847765504,3838068395328391.5,24.009329703465482,1.6215780465816402e-17
67,8596.219551205937,1.4244229937867416,0.9658124514915255,0.9928997778720308,3864642919589285.5,24.009329703461844,1.6008526297780853e-17
68,8620.228880909399,1.4776165033654465,0.9658124514915255,0.9927483037953159,3886527047921148.0,24.009329703465482,1.6515360166685072e-17
69,8644.238210612864,1.434972956307341,0.9658124514915255,0.9932433646801802,3922966033996434.0,24.009329703463663,1.5881834291694022e-17
70,8668.247540316328,1.4686098243073715,0.9658124514915255,0.9937274410231544,3991293670757892.5,24.009329703463663,1.5968077337633787e-17
71,8692.256870019792,1.5275074983910812,0.9658124514915255,0.9938546017098969,4111619333020075.5,24.009329703465482,1.612036098570936e-17
72,8716.266199723257,1.6455956245736374,0.9658124514915255,0.9940181603542484,4266131363688107.5,24.009329703463663,1.6734846964747022e-17
73,8740.27552942672,1.704680397637297,0.9658124514915255,0.994709842685512,4420347469468425.0,24.009329703463663,1.671926983558263e-17
74,8764.284859130184,1.7374150897340073,0.9658124514915255,0.9953562696342524,4538784773092060.0,24.009329703465482,1.658489047747029e-17
75,8788.29418883365,1.8140329862908615,0.9658124514915255,0.994619923511614,4626389803772414.0,24.009329703463663,1.700094129532549e-17
76,8812.303518537114,1.7631457592324509,0.9658124514915255,0.9933866462819609,4709117831530017.0,24.009329703463663,1.6253897104304313e-17
77,8836.312848240577,1.76856751693051,0.9658124514915255,0.9927634599323644,4805610686288914.0,24.009329703465482,1.5986538570243584e-17
78,8860.322177944043,1.925765946038176,0.9692111105187637,0.9932585164131078,4914030822560065.0,24.009329703463663,1.695527778729615e-17
79,8884.331507647506,1.9791439319924606,0.9691630918593568,0.9940102234663686,5013659942879635.0,24.009329703463663,1.70669042341861e-17
80,8908.34083735097,1.9742081905679,0.9691150731999498,0.9947155015994614,5091488070919680.0,24.009329703465482,1.6753052474274614e-17
81,8932.350167054436,2.011132135518004,0.969067054540543,0.99422865887869,5166785837382798.0,24.009329703465482,1.682674072265893e-17
82,8956.359496757901,1.9768497492150559,0.969019035881136,0.9940154546386324,5263057506331309.0,24.009329703461844,1.6241646946177156e-17
83,8980.368826461363,2.002706601746489,0.968971017221729,0.9948633064450682,5374417214731137.0,24.009329703463663,1.6100216503970145e-17
84,9004.378156164827,2.050462916024138,0.9689229985623221,0.9952878975096784,5465490627061045.0,24.009329703463663,1.6203347352656472e-17
85,9028.38748586829,2.034142627842833,0.9688749799029154,0.9960941057025076,5511049610601756.0,24.009329703465482,1.592938224667101e-17
86,9052.396815571756,2.0411110664681686,0.9688269612435083,0.9969886780611272,5539760708601100.0,24.009329703463663,1.5887631331329864e-17
87,9076.40614527522,2.096584274895598,0.9687789425841015,0.9969886780611272,5595721099652058.0,24.009329703465482,1.6157021816204666e-17
88,9100.415474978685,2.085660591252257,0.9687309239246944,0.9965624511499572,5694113906233741.0,24.009329703463663,1.580264434142468e-17
89,9124.424804682149,2.0579496766404404,0.9686829052652874,0.9962644757144974,5816537298474924.0,24.009329703463663,1.5269819992909852e-17
90,9148.434134385612,2.1282090092973007,0.9686348866058806,0.9960663411360569,5935728347587550.0,24.009329703463663,1.5477893478820967e-17
91,9172.443464089076,2.213587596543242,0.9685868679464738,0.995773618582502,6050602382898649.0,24.009329703463663,1.579860970621778e-17
92,9196.45279379254,2.25316406739514,0.9685388492870666,0.996036127098902,6164237541674211.0,24.009329703463663,1.5781245595655038e-17
93,9220.462123496003,2.2701690937356247,0.9684908306276598,0.996250897453844,6272220615831561.0,24.009329703465482,1.562401354579668e-17
94,9244.471453199469,2.268529012329985,0.9684428119682529,0.9961297550046914,6359233893573169.0,24.009329703463663,1.5401733720990627e-17
95,9268.480782902932,2.2802911545113815,0.9683947933088459,0.9963356852020182,6431680890649094.0,24.009329703463663,1.530479959439086e-17
96,9292.490112606396,2.4042114163712753,0.968346774649439,0.9969617025483652,6504186378883664.0,24.009329703463663,1.594741353192143e-17
97,9316.49944230986,2.4138872767762436,0.9682987559900321,0.9972377089205924,6573184986513185.0,24.009329703463663,1.5839921658388404e-17
98,9340.508772013323,2.391116573937346,0.9682507373306252,0.9969752881618928,6635954526409426.0,24.009329703465482,1.5546945741281437e-17
99,9364.518101716789,2.405822529919554,0.9682612116581908,0.99710184100037,6688211798235302.0,24.009329703465482,1.5518204899409958e-17
100,9388.527431420254,2.4693188811616196,0.9683099258524971,0.9975582675184546,6750964958276865.0,24.009329703463663,1.5771704515103173e-17
101,9412.536761123718,2.456930771000792,0.9683586400468037,0.99765803837254,6837482433842342.0,24.009329703463663,1.5491687310278325e-17
102,9436.546090827182,2.542088821061064,0.96840735424111,0.9969258839378708,6937568774224781.0,24.0093297034673,1.5808200403319204e-17
103,9460.555420530649,2.6230964208916916,0.9684560684354164,0.9973979480137964,7027418810985371.0,24.009329703460025,1.609496317249353e-17
104,9484.564750234109,2.5739578152970566,0.968504782629723,0.9976694670187026,7107172809383135.0,24.009329703465482,1.5611191934665332e-17
105,9508.574079937574,2.6656308318452133,0.9685534968240291,0.9979032791671784,7181275700293585.0,24.009329703465482,1.599581247247151e-17
106,9532.58340964104,2.6901324535683884,0.9686022110183358,0.9982224213423531,7254882585992162.0,24.009329703461844,1.5973146086250337e-17
107,9556.592739344502,2.764421656258513,0.9686509252126423,0.9982503508936597,7328980370383087.0,24.009329703465482,1.6247027792115922e-17
108,9580.602069047967,2.7449045921639694,0.9686996394069486,0.9987087875073928,7399959430877947.0,24.009329703461844,1.5969446736039944e-17
