,xyd,xydiff,xyoff,confile,beam,gfile,dfile,xyref
0,229.30372,21.09942253125979,0.0,/Users/kbhirombhakdi/_work/_calib_files/WFC3.IR.G102.cal.V4.32/G102.F105W.V4.32.conf,A,/Users/kbhirombhakdi/_work/_data/15510/mastDownload/HST/idwbk3z4q/idwbk3z4q_flt.fits,/Users/kbhirombhakdi/_work/_data/15510/mastDownload/HST/idwbk3z0q/idwbk3z0q_flt.fits,250.4031425312598
1,141.56722,18.853808546267658,0.0,,,1.0,1.0,160.42102854626765
