,xyd,xydiff,xyoff,confile,beam,gfile,dfile,xyref
0,172.30951,29.02925471303422,0.0,/Users/kbhirombhakdi/_work/_calib_files/WFC3.IR.G141.cal.V4.32/G141.F140W.V4.32.conf,A,/Users/kbhirombhakdi/_work/_data/16042/HST/ie8a02xpq/ie8a02xpq_flt.fits,/Users/kbhirombhakdi/_work/_data/16042/HST/ie8a02xfq/ie8a02xfq_flt.fits,201.3387647130342
1,190.43981,21.707601854924434,0.0,,,1.0,1.0,212.14741185492443
