,xyd,xydiff,xyoff,confile,beam,gfile,dfile,xyref
0,192.16702,10.54971516426528,0.0,/Users/kbhirombhakdi/_work/_calib_files/WFC3.IR.G102.cal.V4.32/G102.F105W.V4.32.conf,A,./idwbk5lxq_S03/idwbk5lxq_crclean.fits,/Users/kbhirombhakdi/_work/_data/15510/mastDownload/HST/idwbk5luq/idwbk5luq_flt.fits,202.7167351642653
1,247.48723,9.426908171769242,0.0,,,1.0,1.0,256.91413817176925
