,xyd,xydiff,xyoff,confile,beam,gfile,dfile,xyref
0,620.75607,2.6425730404642342,0.0,/Users/kbhirombhakdi/_work/_calib_files/WFC3.IR.G102.cal.V4.32/G102.F110W.V4.32.conf,A,/Users/kbhirombhakdi/_work/_data/15089/mastDownload/HST/idlk01jpq/idlk01jpq_flt.fits,/Users/kbhirombhakdi/_work/_data/15089/mastDownload/HST/idlk01jjq/idlk01jjq_flt.fits,623.3986430404642
1,550.77832,3.780194847444647,0.0,,,1.0,1.0,554.5585148474446
