,xyd,xydiff,xyoff,confile,beam,gfile,dfile,xyref
0,172.30951,21.09942253125979,0.0,/Users/kbhirombhakdi/_work/_calib_files/WFC3.IR.G141.cal.V4.32/G141.F140W.V4.32.conf,A,/Users/kbhirombhakdi/_work/_data/16042/HST/ie8a02xjq/ie8a02xjq_flt.fits,/Users/kbhirombhakdi/_work/_data/16042/HST/ie8a02xfq/ie8a02xfq_flt.fits,193.40893253125978
1,190.43981,18.853808546267658,0.0,,,1.0,1.0,209.29361854626765
